id,sentence
0,Australian shares are set to open slightly up as markets fade ahead of the expected Federal Reserve interest rate decision.
1,"Win Thin, Brown Brothers Harriman: “The Fed should not signal another skip in September, as doing so for the June meeting really handcuffed the Fed at a time when it needed maximum flexibility."
2,"Given how firm the labor market remains, we believe the right thing for the Fed to do is to emphasise a more data-dependent approach and stress that a skip in September should not be assumed.”
 The Federal Reserve rates decision will likely determine if the Dow Jones Industrial Average makes history."
3,"If it closes in the green, that would mark 13 straight winning sessions, something that hasn’t happened in nearly four decades."
4,"The last and the only time the Dow rose for 13 straight trading sessions was in January 1987, according to data compiled by Bloomberg, The index has risen 5 per cent since July 7 close, compared with the S & P 500 Index’s 3.6 per cent rise and Nasdaq 100 Index’s 3.1% advance over the same time."
5,"Sales of new US single-family homes fell in June after three straight monthly increases, but the trend remained strong as an acute shortage of previously owned homes underpins demand."
6,"New home sales dropped 2.5 per cent to a seasonally adjusted annual rate of 697,000 units last month, the Commerce Department said."
7,"Today's agenda
 Local: Import and export prices index
 Advertisement
 Overseas data: China industrial profits June; Japan BoJ policy balance rate; Euro zone ECB policy decision; US durable goods orders June; US GDP annualised Q2; US core PCE Q2; US pending home sales June; US Kansas City Fed index Jul
 Other stories
 Blinken warns of China’s ‘problematic behaviour’ in Pacific
 RBA’s interest rate rises may be over
 This could be the much-battered Philip Lowe’s parting gift
 Market highlights
 Advertisement
 ASX up 5 points or +0.1% to 7364 near 3.15 am AEST
 AUD -0.6% to 67.53 US cents
 Bitcoin +0.3% to $US29,299 near 2.43am AEST
 On Wall St: Dow +0.1% S & P 500 -0.2% Nasdaq -0.5%
 In New York: BHP -1.7% Rio -2.6% Atlassian -0.8%
 Tesla -0.5% Apple +0.5% Amazon -0.9% Meta +0.7%
 Stoxx 50 -1.0% FTSE -0.2% DAX -0.5% CAC -1.3%
 Spot gold +0.2% to $US1,968.91 /oz at 1.06 pm in New York
 Brent crude -0.4% to $US83.34 a barrel
 Iron ore $US113.15 a tonne
 10-year yield: US 3.89% Australia 4.01% Germany 2.48%
 US prices as of 1.14pm in New York
 United States
 Companies reporting today included: Meta, AT & T, Boeing, Coca-Cola, ServiceNow."
8,Google parent Alphabet reported second-quarter revenue that exceeded analysts’ expectations.
9,"Its sales, excluding partner payouts, were $US62 billion in the quarter, the company said."
10,Alphabet rose 5.8 per cent.
11,Microsoft weighed on the market after falling 4.4 per cent.
12,That was despite reporting stronger profit and revenue for the spring than analysts expected.
13,"Advertisement
 Meta Platforms will report after markets close."
14,"The stock has more than doubled so far this year, while Alphabet and Microsoft are both up close to 40 per cent."
15,"Commodities
 Saudi Arabia is expected to extend a 1 million-barrel oil supply cut into September as it seeks to foster a tentative recovery in crude prices."
16,Riyadh introduced the additional cutback this month — on top of output curbs it’s already making with fellow OPEC+ producers — to shore up oil markets against a fragile economic backdrop.
17,"Stephen Innes, managing partner at SPI Asset Management: “While China’s demand surpassed expectations in June, evidence is emerging that China has been importing cargoes to build huge stockpiles and provide some optionality in the second half if the global market tightens as forecast."
18,"In which case, refineries will likely cut imports and effectively pull Brent prices back into the $US70-80 range.”
 The price of gasoline is starting to surge everywhere, an inflationary omen for central banks and governments the world over."
19,"Futures just soared to a nine-month high in New York, sending shock waves through to the pump, while prices have also been rising in Asia."
20,The Federal Reserve is looking to slow but not stop its aggressive approach to inflation.
21,Here’s what it means for the economy.
22,"The Federal Reserve raised interest rates by a 0.25 percentage point Wednesday to further fight inflation, bringing an end to a brief pause to rate hikes last month."
23,"The change brings borrowing costs to a 22-year high range of 5.25 percent to 5.5 percent, an increase that will be felt by businesses and consumers alike."
24,"Though inflation has come down significantly in recent months, it’s still above the Fed target rate of 2 percent."
25,"In June, the consumer price index, viewed as a proxy for inflation, was still 3 percent, despite being the lowest it’s been since March 2021."
26,"Some analysts think Wednesday’s interest rate hike was unnecessary, in part because the Fed’s previous 10 consecutive rate hikes over the last year may have a delayed effect on the economy (though most are still largely optimistic that it won’t trigger a recession)."
27,"Fed Chair Jerome Powell addressed those concerns in a news conference Wednesday, saying, “In determining the extent of additional policy firming that may be appropriate to return inflation to 2 percent over time, the committee will take into account the cumulative tightening of monetary policy, the lags with which monetary policy affects economic activity and inflation, and economic and financial developments.”
 Overall, it seems that the Fed is looking to slow, but not stop, its aggressive approach to inflation."
28,"Powell refused to send a strong signal about the Fed’s strategy heading into the final months of the year, including whether another pause might be on the way on Wednesday, only promising that the Fed will make decide what to do with interest rates based on data."
29,"“We remain strongly committed to bringing inflation down to our 2 percent goal,” Powell said."
30,"“We will continue to make our decisions meeting by meeting, based on the totality of the incoming data and their implications for the outlook for the economic activity and inflation as well as the balance of risks.”
 Essentially, as Moody’s Analytics economist Matt Colyar told Vox ahead of the announcement, “We think June’s inflation report is kind of a harbinger of the next couple, and that’ll give them the confidence to kind of wait and see.”
 Is a recession looming?"
31,The Fed must strike a delicate balance.
32,"If it raises interest rates too high, it risks sending the US into a recession, something some analysts have projected the US could enter later this year."
33,"There are some signs that a recession could happen, including dropping mortgage demand, low confidence readings from small businesses, and a manufacturing contraction."
34,"But Colyar said that other economic indicators — including strong job and wage growth, low unemployment, and high consumer spending on services — suggest that a recession won’t happen at all, and if it does, it would likely be a mild one."
35,Powell said Wednesday the Fed now also believes a recession is unlikely.
36,"“It’s our belief that the US economy avoids recession and that the Fed’s next rate hike, which everybody expects this afternoon, is more than we think is needed,” Colyar said."
37,"“It is unnecessary when conditions are already tight enough for inflation to come down to the Fed’s target.”
 Many economists agree."
38,A July Bloomberg survey of business economists found that a strong majority believe that the likelihood of a recession in the next year is now 50 percent or less.
39,"That optimism might not be consistent with what happened during other historical inflationary episodes, including in the early 1980s."
40,"But it’s true that the circumstances seem different this time around: The pandemic caused massive supply issues that caused significant economic volatility, but not the “kind of familiar inflation credit cycle dynamics that we’ve seen in other recessions,” Colyar said."
41,"Should the US avert a recession, it likely means that any interest rate cuts won’t happen until June 2024, Colyar said."
42,"“I think they are going to sit and wait for upwards of a year,” he said."
43,"“And that aligns with inflation slowing, the [Fed board of governors] feeling really confident that inflation is where they need it to be, if not trending toward it.”
 Update, July 26, 3:05 pm ET: This story was published on July 26 and has been updated multiple times, most recently to include comments delivered by Federal Reserve Chair Jerome Powell."
44,"UK's FTSE 100 closed lower on Wednesday, weighed down by weak earnings from miner Rio Tinto and the exit of NatWest Group's CEO, with investors also cautious ahead of an expected Federal Reserve interest rate hike later in the day."
45,"Summary
 Companies Rolls-Royce shines, boosts aerospace index to record high
 Miners down, Rio Tinto posts lowest H1 profit in 3 yrs
 U.S. Fed rate decision awaited later in the day
 FTSE 100 down 0.2%, FTSE 250 up 0.2%
 July 26 (Reuters) - UK's FTSE 100 closed lower on Wednesday, weighed down by weak earnings from miner Rio Tinto and the exit of NatWest Group's CEO, with investors also cautious ahead of an expected Federal Reserve interest rate hike later in the day."
46,"The blue chip index (.FTSE) lost 0.2% ending a six-day winning streak, while the more domestically focussed FTSE 250 midcap index (.FTMC) was up 0.2%."
47,"NatWest Group (NWG.L) was the worst performing FTSE 100 stock, falling 3.7% after CEO Alison Rose stepped down with immediate effect after admitting a ""serious error of judgment"" in discussing the bank's relationship with former Brexit party leader Nigel Farage with a BBC journalist."
48,"""NatWest is no ordinary bank, it is still almost 40% owned by the UK taxpayer, and the political and regulatory ramifications of this episode are likely to ripple out for months to come,"" commented Danni Hewson, head of financial analysis at AJ Bell in a note."
49,London-listed shares of Rio Tinto (RIO.L) lost 3.1% after slashing its interim dividend and reporting its lowest first-half underlying earnings in three years.
50,"The broader industrial metal miners (.FTNMX551020) were the day's biggest losers as the sector shed 2.6%, also hit by receding expectations of demand growth from top consumer China."
51,"Later in the day, the Fed is widely expected to hike rates by 25 basis points, while the Bank of England will announce its decision on interest rates next week."
52,Heavyweight energy stocks (.FTNMX601010) dropped 0.5% as oil prices fell.
53,"Lloyds Banking Group (LLOY.L), Britain's biggest mortgage lender, fell 1.7% after missing half-year profit expectations."
54,The UK banks index (.FTNMX301010) slipped 0.5%.
55,"Rolls-Royce (RR.L) soared 21.2%, to hit its highest level in over three years after the aero-engineering company raised its full-year operating profit forecast."
56,"The aerospace and defence sector (.FTNMX502010) closed at record high, up 5.3%
 Reporting by Shashwat Chauhan and Khushi Singh in Bengaluru; Editing by Eileen Soreng, Sohini Goswami and Shailesh Kuber
 Our Standards: The Thomson Reuters Trust Principles."
57,The Federal Reserve’s expected move Wednesday to raise interest rates for the 11th time could once again send ripple effects across the economy.
58,NEW YORK (AP) — The Federal Reserve’s expected move Wednesday to raise interest rates for the 11th time could once again send ripple effects across the economy.
59,"Mortgage rates, which have surged since the Fed began lifting rates in March 2022, could rise further."
60,So could rates on credit cards and some business loans.
61,Perhaps no one has felt the pain more than car buyers.
62,It’s not just that sticker prices are way up.
63,Or that lenders have tightened credit standards.
64,"On top of all that, steadily higher auto loan rates have elbowed many would-be buyers out of the market."
65,Consider: A study by the New York Federal Reserve has found that 14% of applicants for auto loans were rejected over the past year — the highest such proportion since the New York Fed began tracking the figure in 2013 — up from 9% in February.
66,"Auto-loan applicants, of course, aren’t the only borrowers being turned down in larger numbers these days."
67,"In that same June 2022-June 2023 period, applicant rejections for credit cards, mortgages, mortgage refinancings and higher credit card limits all rose, too, according to the New York Fed."
68,"Overall, the rejection rate for credit applicants reached 21.8 percent, the highest level since June 2018."
69,Some of those rejections reflect the subpar credit of loan applicants.
70,But some are a direct consequence of the Fed’s rate increases — the most aggressive in four decades.
71,"Those hikes, in turn, have made high-cost purchases out of reach for some."
72,HOW WILL BORROWERS BE AFFECTED BY THE FED’S LATEST MOVE?
73,"Credit card rates are at or near all-time peaks, and mortgage rates have more than doubled in two years."
74,"“No one should expect them to stop rising anytime soon,” said Matt Schulz, chief credit analyst of LendingTree."
75,"“Perhaps the scariest thing of all for folks with credit card debt is that interest rates are actually rising more quickly than the Fed is forcing them to.”
 The average Annual Percentage Rate (APR) on a currently held credit card that charges interest is 22.16%, according to the latest data from the Fed."
76,That’s up about 6 percentage points from the average rate in the first quarter of 2022.
77,"The average APR on a new credit card offer is 24.24%, the highest rate since LendingTree began tracking it in 2019."
78,"Whenever possible, Schulz recommends that card users consider asking their issuers to lower their APR."
79,LendingTree recently concluded that a majority of cardholders who had asked their card issuers for a lower rate received one.
80,The average reduction was significant — 6 percentage points.
81,"“It is well worth your time to make that call,” Schulz said."
82,I NEED TO BUY A CAR.
83,WHAT’S THE OUTLOOK FOR AUTO LOANS?
84,Many people were already having trouble affording new vehicles before Wednesday’s expected quarter-point hike.
85,"The average price paid for a new vehicle last month was nearly $48,000 — about 25% above the pre-pandemic average."
86,"Used vehicle prices have jumped by even more: The average one now costs nearly $30,000, a stinging 45% above what it was before the pandemic."
87,"In some cases, even people with good credit are being rejected for auto loans."
88,"The problem for them is that with vehicle prices up sharply, the additional burden of higher loan rates — from 4.5% on average in March 2022 to 7.2% in June — has made monthly payments unaffordable."
89,"“I think people are just not able to qualify for the payments,” said Jessica Caldwell, executive director of insights for Edmunds.com."
90,"The average monthly auto payment last month, she said, was $736."
91,"Over the life of an an average loan — just under six years — a typical borrower is paying nearly $9,000 in interest."
92,"David Kelleher, who owns David Dodge-Chrysler-Jeep-Ram in Glen Mills, Pennsylvania, said he has seen loan rejections rise even in his affluent Philadelphia suburb, though not as much as they have nationally."
93,"The larger loan sums that borrowers are now financing, along with a small uptick in delinquencies, have made lenders more cautious."
94,"“I think that’s probably making them tighten the reins a little bit,” he said."
95,"Kelleher said he hopes the Fed stops raising rates after this week, given that vehicle prices, a key component of inflation, have begun to ease."
96,"Prices had skyrocketed in 2021, a result of high demand as the economy roared out of the pandemic recession and clogged supply chains caused a severe shortage of vehicles for sale."
97,"“These interest rates,” Kelleher said, “are really starting to hurt us.”
 Martin Schwartz, founder and CEO of Vehicles for Change, a nonprofit that helps low-income families obtain cars, said that requests for vehicles from people who don’t qualify for loans has surged in the past year."
98,"He attributes it, in part, to the higher interest rates."
99,"“The impact on families living in poverty is exponential,” Schwartz said."
100,"“If they can even afford a car at the retail prices used cars are selling at, interest rates are going to kill them."
101,"If they can afford the car and squeeze the payments out with the interest rates, the repairs are gonna kill them."
102,"The combination of those things means we’re getting more and more requests from all over the country.”
 Caldwell, of Edmunds.com, said she doesn’t expect the Fed’s latest quarter-point hike in its benchmark rate to significantly affect current auto loan rates."
103,"With factories cranking out more autos and vehicle availability improving, she expects automakers to spend more to subsidize loan rates to help fuel sales."
104,"Despite the rising cost burden, auto sales have remained relatively solid as prices have eased slightly and the supply of vehicles has grown: For the past two months, sales have hit an annual rate of 15 million."
105,WHAT’S IN STORE FOR SAVERS?
106,"That’s where the good news lies: Yields on savings accounts and certificates of deposit (CDs) have reached their highest levels in a decade, said Ken Tumin, a banking expert and founder of DepositAccounts.com."
107,"The average online savings account yield is 4.08%, up from 3.31% at the start of this year, according to DepositAccounts.com."
108,Even juicier yields are available from CDs.
109,"The average online one-year CD yield is now 4.89%, up from 4.37% on Jan. 1 and from a puny 1.90% one year ago."
110,"The average online five-year CD yield is 3.93%, down from 4.04% on Jan. 1, but up from 2.89% a year ago."
111,"All that said, those richer yields might not last if price pressures across the economy ease further."
112,"“If we continue to get good news on inflation in the coming months,” Tumin said, “expect long-term CD rates to drift downward.”
 WHAT ABOUT MORTGAGES?"
113,"If the economy does cool, Jacob Channel, senior economist for LendingTree, predicts that mortgage rates will end the year closer to 6% than to 7%."
114,"The current national average for a 30-year fixed-rate mortgage, according to Freddie Mac, is 6.78%."
115,Rates have fluctuated sharply this year.
116,"The average 30-year fixed rate, which had pierced 7% back in October, fell to just above 6% in early February before surging back to 6.96% in mid-July."
117,"On the heels of better-than-expected inflation data for June, the average mortgage rate has eased a bit again."
118,"“This goes to show just how much mortgage rates can vary from week to week and how hard it can be to truly determine what trend they’re going to follow in the long term,” Channel said."
119,"“It’s likely that mortgage rates will continue to fluctuate in the face of the uncertainty that permeates today’s economy.”
 IS THE FED MANAGING TO DEFEAT INFLATION?"
120,The Fed has clearly achieved progress.
121,"Inflation, which peaked above 9% last year, was just 3% in June compared with a year earlier."
122,"That’s thanks, in part, to easing prices for gasoline, airline fares, used cars and groceries."
123,"Even so, current measures of inflation remain above the Fed’s 2% target."
124,The result is that many households are still being squeezed by higher prices and struggling to afford basic necessities.
125,Reducing inflation back to the Fed’s target level will require more time.
126,And that means high rates on consumer and business loans are likely to remain in place well into 2024.
127,"___
 Krisher contributed from Detroit."
128,"___
 The Associated Press receives support from Charles Schwab Foundation for educational and explanatory reporting to improve financial literacy."
129,The independent foundation is separate from Charles Schwab and Co. Inc.
130,The AP is solely responsible for its journalism.
131,"Coca-Cola, PepsiCo and Unilever have each reported raising prices significantly in the second quarter, complicating the Federal Reserve’s efforts to tame inflation."
132,"Some of the largest consumer brands in the country have continued to raise prices aggressively this year while raking in large profits, posing a tough problem for the Federal Reserve as it aims to tame inflation."
133,"Coca-Cola, PepsiCo and Unilever have each reported raising prices significantly in the second quarter, from about 8 percent at Unilever to 15 percent at Pepsi."
134,"The price increases powered sales growth last quarter, keeping earnings strong even as the volume of products they sold either went down or remained flat versus the same period last year."
135,"The companies raised their full-year forecasts for various measures, pushing up their share prices."
136,"The Fed’s main tool to tackle inflation is raising interest rates, which reduces demand for goods and services."
137,"But food prices can be particularly sticky: Unlike other goods, consumers cannot stop buying food, and food prices are particularly sensitive to external factors like supply shocks, ingredient prices and geopolitics."
138,Escalating Russian attacks in Ukraine and the recent breakdown of a deal to export grain from Black Sea ports have put pressure on prices for key commodities like corn and wheat.
139,"“The Fed really has no ability to resolve those issues,” said David Ortega, a food economist at Michigan State University."
140,The Federal Reserve is widely expected to implement its 11th interest rate hike since March 2022 on Wednesday.
141,"The Federal Reserve will likely hike interest rates by another 25 basis points on Wednesday, adding further stress to housing markets that have been battling the hikes for more than a year."
142,Wednesday's rate hike will be the 11th increase since March 2022 as the Federal Reserve attempts to curb inflation.
143,"Last month, the Federal Reserve paused its rate hikes but is expected to resume the pattern on Wednesday."
144,"After the upcoming hike, the key rate will be in a target range of 5.25 percent to 5.5 percent, the highest rate since January 2001."
145,"Some housing markets will be hit harder than others by the anticipated increase, specifically expensive homes in areas that have experienced a recent runup in prices."
146,"According to Professor Itzhak Ben-David, finance professor at Fisher College of Business at Ohio State University, these areas include Seattle, San Diego, New York, Los Angeles, Boston and Miami."
147,Expensive properties in those cities will be adversely affected by a rate increase if the buyers require a mortgage.
148,The Federal Reserve is expected to hike interest rates again on Wednesday.
149,The hike will adversely affect high-end properties in cities that have seen a recent runup in prices.
150,It also will negatively impact borrowers with adjustable-rate mortgages.
151,"Brian A. Jackson/Getty
 However, Redfin economist Chen Zhao told Newsweek that higher-end properties often have more all-cash buyers."
152,"Properties that aren't purchased outright are usually middle- or lower-end properties, and those borrowers may be most impacted by the rate change because they require a mortgage."
153,"Borrowers with adjustable-rate mortgages also will be adversely affected, according to Ben-David."
154,The mortgages on those homes will increase as the Federal Reserve hikes interest rates.
155,"""If wages don't increase in lockstep (and they often don't), the financial strain on these households increases, and their demand for expensive homes declines,"" Ben-David told Newsweek in a statement."
156,"However, Zhao said that adjustable mortgages make up such a small portion of outstanding loans—only 3.5 percent—that she doesn't expect that impact to be monumental on the housing market."
157,"When the Fed paused its hikes in June, housing market experts and economists lauded the decision and warned that another hike could deal a devastating blow to the housing market sector."
158,"However, despite inflation trending down, the Federal Reserve said that it would raise the key rates at least twice before the end of the year."
159,"Because the July hike was widely expected, Zhao said markets have likely already priced in the increase."
160,Wednesday's hike is less likely to affect markets than what the Fed reveals about future hikes at the meeting.
161,"""It's possible the Fed will do something surprising...that will communicate something about the future,"" Zhao said."
162,Zhao added that the only action that could really change the housing markets at this point is if the Federal Reserve announces that there would be no more rate hikes past July.
163,"If that happens, which is unlikely, Zhao said the mortgage rates would drop."
164,Newsweek reached out to Zillow by email for comment.
165,"Ben-David added that commercial real estate will behave in a similar fashion to residential real estate, ""especially when tenants have long leases."""
166,The interest rates have already started to take their toll on commercial real estate.
167,"In July, Starwood Capital Group defaulted on a $212 million mortgage for an office building in Georgia after its CEO warned of the adverse effect Federal Reserve rate hikes would have on the economy."
168,"Values for office, retail and apartment buildings have plummeted by 11 percent and could drop as much as 40 percent, according to Nick Gerli, CEO of Reventure Consulting, which analyzes real estate data."
169,"U.S. stocks were mixed on Wednesday and moves were small, as investors awaited the Federal Reserve's monetary policy decision."
170,"U.S. stocks were mixed on Wednesday and moves were small, as investors awaited the Federal Reserve's monetary policy decision followed by chief Jerome Powell's press conference later in the day."
171,"Market participants had plenty of quarterly reports to digest as they waited, with a host of Dow 30 components and tech titans Microsoft (MSFT) and Alphabet (GOOG) (GOOGL) announcing their numbers."
172,"By mid-day, the tech-heavy Nasdaq Composite (COMP.IND) had slipped 0.23% to 14,111.68 points, dragged down by Microsoft (MSFT) and semiconductor bellwether Texas Instruments (TXN)."
173,"The former retreated ~4% on concerns over its planned spending on artificial intelligence, while the latter declined more than 5% on demand and free cash flow worries."
174,"The benchmark S&P 500 (SP500) was slightly lower by 0.11% to 4,562.48 points."
175,"The Dow (DJI) was up 0.10% to 35,472.80 points, boosted by Boeing (BA)."
176,The top planemaker's shares surged 7% after it reported a narrower loss and a healthy jump in revenue.
177,"Of the 11 S&P sectors, six were trading in the green, led by an outsized +2% increase in Communication Services."
178,Technology and Materials topped the losers.
179,"The main event of the day will be the Fed's rate decision, which is widely expected to be a 25 basis point hike."
180,The more important question is whether this will be the final rate increase in what has been the central bank's most aggressive tightening campaign in decades.
181,Traders will be keenly watching the post-decision press conference for clues from chair Powell on the future of monetary policy.
182,"According to the CME FedWatch tool, markets mostly expect the Fed to hold rates steady the rest of this year after today's 25 basis point hike."
183,Chances of a rate cut have been pushed out until March.
184,"""In the post-meeting press conference, we look for Powell to indicate that the June dots are still informative, but that no decisions about the future have been made and that policy will remain data dependent,"" JPMorgan's Michael Feroli said in a preview note last week."
185,"""The curious outcome of the June FOMC meeting—no hike but dots revised up to show a strong majority for at least two hikes over the remaining four meetings of the year—already made a hike at the July meeting seem likely."
186,The data over the intermeeting period haven’t been that surprising.
187,"While the June CPI was certainly welcome it will probably take a few more favorable outturns to influence the FOMC’s thinking,"" Feroli added."
188,Economic data on Tuesday had showed a surge in consumer confidence to its highest levels since July 2021.
189,That could keep the pressure on the Fed to remain hawkish.
190,Wednesday's economic calendar showed that State Street's reading of global investor confidence rose in July from June.
191,"Meanwhile, July's survey of business uncertainty over revenue growth remained higher than pre-pandemic levels."
192,"Finally, June new home sales came in at 697K, lower than the anticipated 725K figure."
193,Treasury yields were mixed ahead of the rate decision.
194,"The longer-end 10-year yield (US10Y) was down 3 basis points to 3.88%, while the more rate-sensitive 2-year yield (US2Y) was flat at 4.89%."
195,"Among other earnings related moves, Alphabet (GOOG) (GOOGL) shares surged to a 15-month high after the Google-parent's quarterly results showed modest but steady growth on the back of advertising revenues of nearly $60B."
196,"Visa (V) stock fell more than 1%, despite the card issuer posting a top and bottom line beat on robust consumer spending and a continued recovery in travel."
197,Fellow Dow 30 component Coca-Cola (KO) rose after smashing organic revenue expectations.
198,Union Pacific (UNP) was the top percentage gainer on the S&P 500 (SP500) after the railroad operator named former chief operating officer Jim Vena as its new CEO.
199,"More on the markets
 
 
 Even with renewed consumer confidence in the U.S. economy, the Federal Reserve on Wednesday is widely expected to announce it will keep battling inflation with aggressive rate hikes."
200,"1/3
 Federal Reserve Board Chairman Jerome Powell is widely expected to announce another rate hike on Wednesday."
201,"Consumer confidence is high, though inflation continues to run higher than the 2% target rate set by the Fed."
202,"File Photo by Ken Cedeno/UPI | License Photo
 July 26 (UPI) -- Even with renewed consumer confidence in the U.S. economy, the Federal Reserve on Wednesday is widely expected to announce it will keep battling inflation with aggressive rate hikes."
203,Few surprises are expected from the Fed when it announces its next rate policy decision at 2 p.m. EDT.
204,"The Fed paused rate hikes in June, but made it known that more were likely later this year."
205,"Advertisement
 Lorie Logan, a voting member at the Federal Reserve and the president of the central bank in Dallas, said that inflationary data and labor trends suggest further rate hikes may be necessary to cool the economy."
206,"""The continuing outlook for above-target inflation and a stronger-than-expected labor market calls for more-restrictive monetary policy,"" she said in early July."
207,"That backs late June comments from Federal Reserve Chairman Jerome Powell, who said that economic activity was expanding, but inflation remained above the 2% target rate set by the Fed."
208,"Advertisement
 ""Inflation has moderated somewhat since the middle of last year,"" he said."
209,"""Nonetheless, inflation pressures continue to run high, and the process of getting inflation back down to 2% has a long way to go."""
210,"So-called core inflation, which strips out volatile prices for food and energy, was at 4.8% over the 12-month period to June."
211,"Rate hikes -- there have been 11 over 12 policy meetings for the Fed -- are designed to make borrowing more prohibitive, though job and wage growth continue to create obstacles for policymakers."
212,"The latest reading on consumer confidence, meanwhile, shows optimism is at the highest level since July 2021."
213,"Dana Petersen, the chief economist at The Conference Board, said Tuesday that consumers remain upbeat, despite the hike in interest rates."
214,"Nevertheless, Petersen said a recession is likely before the end of the year."
215,"That sentiment, despite improved confidence, was shared by consumers."
216,"""Still, recession expectations remained below their recent peak, suggesting fears of a recession have eased relative to earlier this year,"" Petersen added."
217,"The Fed is trying to avert a major recession by way of a so-called soft landing, which would avoid the widespread layoffs that would come from a sharp economic downturn."
218,"Touting his economic policy, dubbed Bidenomics, President Joe Biden said job prospects and the overall economy are in good shape despite the rate hikes from the Fed."
219,"Advertisement
 ""Today, the U.S. has the highest economic growth rate leading the world economy since the pandemic, the highest in the world,"" he said."
220,"""We have 13.4 million new jobs."
221,More jobs in two years than any president has done in four years.
222,"Folks, it's no accident."
223,"That's Bidenomics in action."""
224,"Markets were flat at the start of the trading day on Wall Street, with little to no movement in major stock market indices."
225,Crude oil prices were slightly lower as tighter rate policies would crimp consumer demand.
226,"Ed Moya, a senior market analyst with New York brokerage OANDA, said the Fed is likely to take a break after Wednesday to see how long-term trends play out."
227,"""This should be an easy meeting for the Fed as they will raise rates and keep optionality for further tightening on the table,"" he said."
228,The Federal Reserve is expected to announce later on Wednesday that it will raise its benchmark lending rate to the highest level in 22 years.
229,The Federal Reserve is expected to announce later on Wednesday that it will raise its benchmark lending rate to the highest level in 22 years.
230,The Federal Reserve is expected to announce later on Wednesday that it will raise its benchmark lending rate to the highest level in 22 years.
231,That move will come just one month after the central bank hit pause on a historic spate of rate hikes meant to crush decades-high inflation.
232,"Moreover, the Fed could also hint at the possibility of another rate increase this year -- its 12th hike since it began raising rates last spring -- even though inflation has steadily cooled in recent months."
233,Investors will be looking for more details around that potential hike.
234,"While it could happen at the September or November meeting, it's also possible that July could see the last hike of this cycle."
235,"The second hike coming in December is unlikely, but possible if inflation re-emerges because of an unforeseen economic shock."
236,Much depends on what economic data show in the next eight weeks -- and things can go either way.
237,That's why the Fed is trying to retain the option of another rate increase in case inflation proves to be more resilient than expected.
238,Fed Chair Jerome Powell's remarks during an annual gathering of central bankers and economists in Wyoming next month could shed more light on what to expect for the September decision.
239,"There are three possibilities for what the Fed might do moving forward, according to economists: a second consecutive rate hike in September, one in November, or no more rate hikes after July."
240,"It's anyone's guess what will ultimately transpire, since the economy has consistently defied expectations."
241,"But right now, there's no denying there's optimism in the air."
242,"A sense of hope
 Americans haven't felt this optimistic about the economy and the potential for inflation to ease since 2021."
243,"Also, economists are noticing better business conditions and investors have grown more bullish on the Fed's chances of pulling off a soft landing, a scenario in which the central bank succeeds at bringing down inflation without tanking the economy."
244,This new-found confidence comes as inflation has slowed and the economy has held up -- all on the backdrop of 10 straight rate hikes since the Fed began to lift rates in March 2022.
245,The economy's remarkable resilience has quelled fears of a recession somewhat.
246,Some Wall Street bankers now think a mild recession might happen later than expected.
247,That's all thanks to inflation's cooldown.
248,"The Consumer Price Index rose 3% in June, a much slower pace than the four-decade high of 9.1% in June 2022."
249,"The Fed's preferred inflation gauge -- the Personal Consumption Expenditures price index -- rose 3.8% in May from a year earlier, down from the 4.3% annual rise seen in April."
250,The Commerce Department releases the June reading of the Fed's favorite inflation measure Friday.
251,Consumer optimism is a great sign for the Fed because it means Americans have faith that inflation will eventually come down to a sustainable level they're familiar with.
252,"Former Fed chair Ben Bernanke, who steered the central bank during the financial crisis and who recently co-authored a widely cited paper on inflation's origins, recently said the July hike might just be the last one."
253,"And there is certainly a dovish camp at the Federal Open Market Committee, the central bank committee that decides interest rate moves, so the end of rate hikes after July is very much a possibility."
254,"""I have the view that we can be patient -- our policy right now is clearly in the restrictive territory,"" Atlanta Fed President Raphael Bostic said in a speech earlier this month."
255,"""We continue to see signs that the economy is slowing down, which tells me the restrictiveness is working."""
256,"The end of rate hikes would usher in the next phase of the Fed's inflation fight, which would likely be to simply hold rates steady until inflation is fully tamped down."
257,That could take a several months or even a year.
258,The Fed held rates steady for nine straight meetings over the span of a year the last time it paused a rate-hiking campaign in 2006.
259,"But there's still the very real risk of US consumers simply accepting higher prices if inflation's defeat stalls for too long, making a case for one more rate hike."
260,"And if there's one thing the Fed doesn't want to do, it is to give financial markets any signal that rate cuts are coming some time soon."
261,"A hawkish Fed wants to keep hopes in check
 The Fed doesn't want to back itself into a corner where it doesn't have the option of hiking, at least not without surprising financial markets."
262,"""Powell will still maintain a fairly hawkish line, I don't think they're going to back off yet, but they'll have to acknowledge the fact that inflation has come down, so they will lean to the labor market still being very strong,"" Seema Shah, chief global strategist at Principal Asset Management, told CNN."
263,"""And as long as it is very strong, there's always going to be a risk that wage numbers continue to rise, risking undoing all their hard work."""
264,Top economists argue the labor market will prove to be a persistent source of inflationary pressure that would require the Fed to slow the economy further.
265,"The Fed is closely watching the labor market for signs that demand and supply are coming back ""into better balance,"" as Powell describes it."
266,"Conceivably, that could mean fewer job openings do the trick of easing pressure off wage growth and in turn, consumer prices."
