original_time,start_time,end_time,speech,price_change,volatility
2023-09-20 18:30:00,2023-09-20 18:30:00,2023-09-20 18:31:00," Good afternoon, everyone. My colleagues and I remain squarely focused on our dual mandate to promote maximum employment and stable prices for the American people. We understand the hardship that high inflation is causing, and we remain strongly committed to bringing inflation back down to our 2 percent goal. Price stability is the responsibility of the Federal Reserve. Without price stability, the economy does not work for anyone. In particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all. Since early last year, the FOMC has significantly tightened the stance of monetary policy. We've raised our policy interest rate by 5.25 percentage points and have continued to reduce our securities holdings at a brisk pace. We've covered a lot of ground, and the full effects of our tightening have yet to be felt.",0.0,0.0034598163809867774
2023-09-20 18:30:00,2023-09-20 18:31:00,2023-09-20 18:32:00," Today, we decided to leave our policy interest rate unchanged and to continue to reduce our security's holdings. Looking ahead, we are in a position to proceed carefully in determining the extent of additional policy firming that may be appropriate. Our decisions will be based on our ongoing assessments of the incoming data and the evolving outlook and risks. I will have more to say about monetary policy after briefly reviewing economic developments. Recent indicators suggest that economic activity has been expanding at a solid pace and so far this year growth in real GDP has come in above expectations. Recent readings on consumer spending have been particularly robust. Activity in the housing sector has picked up somewhat that it remains well below levels of a year ago, largely reflecting higher mortgage rates. Higher interest rates also appear to be weighing on business fixed investments.",0.0,0.0
2023-09-20 18:30:00,2023-09-20 18:32:00,2023-09-20 18:33:00," in our summary of economic projections or SEP, committee participants revised up their assessments of real GDP growth, with the median for this year now at 2.1%. Participants expect growth to cool with the median projection falling to 1.5% next year. The labor market remains tight, but supply and demand conditions continue to come into better balance. Over the past three months, payroll job gains averaged 150,000 jobs per month, a strong pace that is nevertheless well below that scene earlier in the year. The unemployment rate ticked up in August, but remains low at 3.8%. The labor force participation rate has moved up since late last year, particularly for individuals aged 25 to 54 years. Nominal wage growth has shown some signs of easing, and job vacancies have declined so far this year.",2.179693042700002e-05,0.0
2023-09-20 18:30:00,2023-09-20 18:33:00,2023-09-20 18:34:00," Although the jobs to workers gap has narrowed, labor demand still exceeds the supply of available workers. FOMC participants expect the rebalancing in the labor market to continue, easing upward pressures on inflation. The median unemployment rate projection in the SEP rises from 3.8% at the end of this year to 4.1% over the next two years. Inflation remains well above our longer run goal of 2%. Based on the consumer price index or CPI and other data, we estimate that total PCE prices rose 3.4% over the 12 months ending in August, and that excluding the volatile food and energy categories, core PCE prices rose 3.9%. Inflation has moderated somewhat since the middle of last year, and longer term inflation expectations appeared to remain well anchored. As reflected in a broad range.",0.0,0.0
2023-09-20 18:30:00,2023-09-20 18:34:00,2023-09-20 18:35:00," of surveys of households, businesses, and forecasters, as well as measures from financial markets. Nevertheless, the process of getting inflation sustainably down to 2% has a long way to go. The median projection in the SEP for total PCE inflation is 3.3% this year, falls to 2.5% next year, and reaches 2% in 2026. The Fed's monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people. My colleagues and I are acutely aware that high inflation imposes significant hardship as it erodes purchasing power, especially for those least able to meet the higher costs of essentials, like food, housing, and transportation. We are highly attentive to the risks that high inflation poses to both sides of our mandate, and we are strongly committed to returning inflation to our 2% objective.",0.0,0.0
2023-09-20 18:30:00,2023-09-20 18:35:00,2023-09-20 18:36:00," As I noted earlier, since early last year, we have raised our policy rate by 5 and a quarter percentage points. We see the current stance of monetary policy as restrictive, putting downward pressure on economic activity, hiring, and inflation. In addition, the economy is facing headwinds from tighter credit conditions for households and businesses. In light of how far we have come in tightening policy, the committee decided at today's meeting to maintain the target range for the federal funds rate at 5 and a quarter to 5 and a half percent and to continue the process of significantly reducing our security's holdings. We are committed to achieving and sustaining a stance of monetary policy that is sufficiently restrictive to bring inflation down to our 2 percent goal over time. In our SEP, FOMC participants wrote down their individual assessments of an appropriate path for the federal funds rate based on what each participant judges to be the most likely.",0.0,0.002055057473860177
2023-09-20 18:30:00,2023-09-20 18:36:00,2023-09-20 18:37:00," Sorry, the most likely scenario going forward. If the economy evolves as projected, the median participant projects at the appropriate level of the federal funds rate will be 5.6 percent at the end of this year, 5.1 percent at the end of 2024, and 3.9 percent at the end of 2025. Compared with our June summary of economic projections, the median projection is unrevised for the end of this year, but has moved up by a half percentage point at the end of the next two years. These projections, of course, are not a committee's decision or plan if the economy does not evolve as projected the path of policy will adjust as appropriate to foster our maximum employment and price stability goals. We will continue to make our decisions, meeting by meeting, based on the totality of the incoming data and their implications for the outlook for economic activity and inflation, as well as the balance of risks.",0.0,0.0
2023-09-20 18:30:00,2023-09-20 18:37:00,2023-09-20 18:38:00," Given how far we have come, we are in a position to proceed carefully as we assess the incoming data and the evolving outlook and risks. Real interest rates now are well above mainstream estimates of the neutral policy rate, but we are mindful of the inherent uncertainties in precisely gauging the stance of policy. We are prepared to raise rates further if appropriate, and we intend to hold policy at a restrictive level until we are confident that inflation is moving down sustainably toward our objective. In determining the extent of additional policy firming that may be appropriate to return inflation to 2% over time, the committee will take into account the cumulative tightening of monetary policy, the lags with which monetary sub-policy affects economic activity and inflation, and economic and financial developments. We remain committed to bringing inflation back down to our 2% goal and to keeping longer term inflation expectations well anchored.",-0.0013540313451616,0.0
2023-09-20 18:30:00,2023-09-20 18:38:00,2023-09-20 18:39:00," reducing inflation is likely to require a period of below trend growth and some softening of labor market conditions. Restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run. To conclude, we understand that our actions affect communities, families, and businesses across the country. Everything we do is in service to our public mission. We at the Fed will do everything we can to achieve our maximum employment and price stability goals. Thank you, and I look forward to your questions. Colby. Thank you. Colby Smith with the Financial Times. What makes the committee inclined to think that the Fed funds rate at this level is not yet sufficiently restrictive, especially when officials are forecasting a slightly more benign inflation outlook for this year. There's noted uncertainty about policy lags. Headwinds have emerged.",0.0,0.0
2023-09-20 18:30:00,2023-09-20 18:39:00,2023-09-20 18:40:00," from the looming government shutdown, the end of federal childcare funding, resumption of student debt payments, the things of that nature. So I guess I would characterize the situation a little bit differently. So we decided to maintain the target range for the federal funds rate where it is at five and a quarter to five and a half percent while continuing to reduce our securities holdings. And we say we're committed to achieving and sustaining a stance of monetary policy that's officially restrictive to bring down inflation to 2% of our time. We said that. But the fact that we decided to maintain the policy rate at this meeting doesn't mean that we've decided that we have or have not at this time reached that stance of monetary policy that we're seeking. If you looked at the SEP, as you obviously will have done, you'll see that majority of participants believe that it is more likely than not that it will be appropriate for us to raise one...",0.0,0.0
