original_time,start_time,end_time,speech,price_change,volatility
2024-06-12 18:30:00,2024-06-12 18:30:00,2024-06-12 18:31:00," Good afternoon. My colleagues and I remain squarely focused on achieving our dual mandate goals of maximum employment and stable prices for the benefit of the American people. Our economy has made considerable progress toward both goals over the past two years. The labor market has come into better balance with continued strong job gains and a low unemployment rate. Inflation has eased substantially from a peak of 7% to 2.7%, but is still too high. We are strongly committed to returning inflation to our 2% goal in support of a strong economy that benefits everyone. Today, the FOMC decided to leave our policy interest rate unchanged and to continue to reduce our securities holdings. We are maintaining our restrictive stance of monetary policy in order to keep demand in line with sub...",0.0,0.0018077845415975246
2024-06-12 18:30:00,2024-06-12 18:31:00,2024-06-12 18:32:00," and reduce inflationary pressures. I'll have more to say about monetary policy after briefly reviewing economic developments. Recent indicators suggest that economic activity has continued to expand at a solid pace. Although GDP growth moderated from 3.4% in the fourth quarter of last year, to 1.3% in the first quarter, private domestic final purchases, which excludes inventory investment, government spending, and net exports, and usually sends a clearer signal on underlying demand. Grue at 2.8% in the first quarter, nearly as strong as the second half of 2023. Growth of consumer spending has slowed from last year's robust pace, but remains solid. An investment in equipment and intangibles has picked up from its endemic pace last year. Improving supply conditions have supported resilient demand, and the strong performance of the U.S. economy over the past year.",0.0,0.0
2024-06-12 18:30:00,2024-06-12 18:32:00,2024-06-12 18:33:00," In our summary of economic projections, committee participants generally expect GDP growth to slow from last year's pace with a median projection of 2.1 percent this year and 2.0 percent over the next two years. In the labor market, supply and demand conditions have come into better balance. Payroll job gains averaged 218,000 jobs per month in April and May, a pace that is still strong but a bit below that scene in the first quarter. The unemployment rate ticked up but remains low at 4 percent. Strong job creation over the past couple of years has been accompanied by an increase in the supply of workers, reflecting increases in participation among individuals aged 25 to 54 years and a continued strong pace of immigration. Non-always growth has eased over the past year and the jobs to workers gap has narrowed. Overall, a broad set of indicators suggests that conditions in the labor market have returned to about where...",0.0009769427100751,0.0
2024-06-12 18:30:00,2024-06-12 18:33:00,2024-06-12 18:34:00," they stood on the eve of the pandemic, relatively tight but not overheated. FOMC participants expect labor market strength to continue. The median unemployment rate projection in the SEP is 4.0 percent at the end of this year and 4.2 percent at the end of next year. Inflation is eased notably over the past two years but remains above our longer-run goal of 2 percent. The global PCE prices rose 2.7 percent over the 12 months ending in April, excluding the volatile food and energy categories. Core PCE prices rose 2.8 percent. The consumer price index which came out this morning and tends to run higher than the PCE price index rose 3.3 percent over the 12 months ending in May. And the core CPI rose 3.4 percent. The inflation data received earlier this year were higher than expected though more recently, the readings have eased somewhat. Longer term.",0.0,0.0
2024-06-12 18:30:00,2024-06-12 18:34:00,2024-06-12 18:35:00," inflation expectations appeared to remain well anchored, as reflected in a broad range of surveys of households and businesses and forecasters as well as measures from financial markets. The median projection in the SCP for total PCE inflation is 2.6 percent this year, 2.3 percent next year, and 2.0 percent in 2026. My colleagues and I are acutely aware that high inflation imposes significant hardship as it erodes purchasing power, especially for those least able to meet the higher costs of essentials like food, housing, and transportation. Our monetary policy actions are guided by our dual mandate to promote maximum employment and stable prices for the American people. In support of these goals, the committee decided at today's meeting to maintain the target range for the federal funds rate at 5.25 to 5.5 percent and to continue reducing our securities holdings. As labor market tightness has eased, inflation has declined over the past year.",0.0,0.0
2024-06-12 18:30:00,2024-06-12 18:35:00,2024-06-12 18:36:00," risks to achieving armor deployment and inflation goals have moved toward better balance. The economic outlook is uncertain, however, and we remain highly attentive to inflation risks. We stated that we do not expect it will be appropriate to reduce the target range for the federal funds rate until we have gained greater confidence that inflation is moving sustainably toward 2%. So far this year, they'd have not given us that greater confidence. The most recent inflation readings have been more favorable in earlier in the year, however, and there has been modest further progress toward our inflation objective. We'll need to see more good data to bolster our confidence that inflation is moving sustainably toward 2%. We know that reducing policy restraint too soon, or too much, could result in a reversal of the progress that we've seen on inflation. At the same time, reducing policy restraint too late or too little could unduly weaken economic activity and employment.",0.0,0.0024369080805657505
2024-06-12 18:30:00,2024-06-12 18:36:00,2024-06-12 18:37:00," considering any adjustments to the target range for the federal funds rate, the committee will carefully assess incoming data, the evolving outlook, and the balance of risks. In our SCP, FOMC participants wrote down their individual assessments of an appropriate path for the federal funds rate based on what each participant judges to be the most likely scenario going forward. If the economy evolves as expected, the median participant projects that the appropriate level of the federal funds rate will be 5.1% at the end of this year, 4.1% at the end of 2025, and 3.1% at the end of 2026. But these projections are not a committee plan or any kind of a decision. As the economy evolves, assessments of the appropriate policy path will adjust in order to best promote our maximum employment and price stability goals. If the economy remains solid, an inflation persists, or prepared to maintain the current target range for the federal funds rate as long as appropriate.",0.0,0.0
2024-06-12 18:30:00,2024-06-12 18:37:00,2024-06-12 18:38:00," If the labor market were to weaken unexpectedly or if inflation were to fall more quickly than anticipated, we're prepared to respond. Policy is well positioned to deal with the risks and uncertainties that we face in pursuing both sides of our dual mandate. We'll continue to make our decisions meeting by meeting based on the totality of the data and its implications for the outlook and the balance of risks. The Fed has been assigned two goals for monetary policy, maximum employment and stable prices. We remain committed to bringing inflation back down to our 2% goal and to keeping longer term inflation expectations well anchored. Restoring price stability is essential to achieving maximum employment and stable prices over the long run. Our success in delivering on these goals matters to all Americans. We understand that our actions affect communities, families and businesses across the country. Everything we do is in service to our public mission. We get to federal do everything we can to achieve our maximum.",-0.0024960037994408,0.0
2024-06-12 18:30:00,2024-06-12 18:38:00,2024-06-12 18:39:00," employment and price stability goals. Thank you. And I look forward to your questions. Thank you, Mr. Chairman. Steve Liesman, CNBC. Just wondering if you could walk me through the committee's average inflation forecast. Core PCE is now forecast to be 2.8% by the year end. It's already 2.75. And after today's number, there were several forecasts on the street that it would be 2.6 at the end of this month. Does that tell you that the average official expects no further progress in inflation? And in fact, it's going to get worse. And if you have this wrong, doesn't it mean that you sort of you could have wrong the outlook for rates there? Yeah, so what's going on there is that we had very low readings in the second half last year, June through December, really. And we're now lapping those. So as you go through the 12 month.",0.0,0.0
2024-06-12 18:30:00,2024-06-12 18:39:00,2024-06-12 18:40:00," window, a very low reading drops out, and a new reading comes in, the new reading gets added to the 12 month window. So it's just a slight element of conservativeism that we're assuming a certain level of incoming monthly PCE and core PCE numbers. We're assuming a good but not great numbers. And if you put that on top of where we are now, you get a very slight increase in the 12 month reading. Now do we have high confidence that that's right? No, it's just a kind of conservative way for forecasting things. If we were to get more readings like today's reading, then of course that wouldn't be the case. So it's just a forecasting device. I think let me say that we welcome today's reading and then hope for more like that. But if it comes in just to follow up, it comes in the way you forecast it. It would seem strange for you to be cutting rates at all in context of a rising core PCE. Thank you.",0.0,0.0
