original_time,start_time,end_time,speech,price_change,volatility
2024-01-31 18:30:00,2024-01-31 18:30:00,2024-01-31 18:31:00," Good afternoon. My colleague is and I remain squarely focused on our dual mandate to promote maximum employment and stable prices for the American people. The economy has made good progress toward our dual mandate objectives. Inflation has eased from its highs without a significant increase in unemployment. That's very good news. But inflation is still too high on going progress in bringing it down is not assured. In the path forward is uncertain. I want to assure the American people that we are fully committed to returning inflation to our 2% goal. Restoring price stability is essential to achieve a sustained period of strong labor market conditions that benefit all. Today, the FOMC decided to leave our policy interest rate unchanged and to continue to reduce our securities holdings. Over the past 2 years, we have significantly tightened the stance of monetary policy.",0.0,0.0004719576285104008
2024-01-31 18:30:00,2024-01-31 18:31:00,2024-01-31 18:32:00," Our strong actions have moved our policy rate well into restrictive territory, and we've been seeing the effects on economic activity and inflation. As labor market tightness has eased and progress on inflation has continued, the risks to achieving our employment and inflation goals are moving into better balance. I will have more to say about monetary policy about monetary policy after briefly reviewing economic developments. Recent indicators suggest that economic activity has been expanding at a solid pace. GDP growth in the fourth quarter of last year came in at 3.3%. For 2023 as a whole, GDP expanded at 3.1%. Bolstered by strong consumer demand, as well as improving supply conditions. Activity in the housing sector was subdued over the past year, largely reflecting high mortgage rates. High interest rates also appear to have been way.",0.0,0.0
2024-01-31 18:30:00,2024-01-31 18:32:00,2024-01-31 18:33:00," on business-fixed investment. The labor market remains tight, but supply and demand conditions continue to come into better balance. Over the past three months, payroll job gains averaged 165,000 jobs per month, a pace that is well below that seen a year ago, but still strong. The unemployment rate remains low at 3.7%. Strong job creation has been accompanied by an increase in the supply of workers. The labor force participation rate has moved up on balance over the past year, particularly for individuals aged 25 to 54 years, and immigration has returned to pre-pandemic levels. Nominal wage growth has been easing, and job vacancies have declined. Although the jobs to workers gap has narrowed, labor demand still exceeds the supply of available workers. And as he used notably over the past year, what remains...",-0.00041048544014371866,0.0
2024-01-31 18:30:00,2024-01-31 18:33:00,2024-01-31 18:34:00," above our longer-run goal of 2%. Total PCE prices rose 2.6% over the 12 months ending in December, excluding the volatile food and energy categories, core PCE prices rose 2.9%. The lower inflation readings over the second half of last year are welcome, but we will need to see continuing evidence to build confidence that inflation is moving down sustainably toward our goal. Longer term inflation expectations appear to remain well anchored as reflected in a broad range of surveys of households, businesses, and forecasters as well as measures from financial markets. The Fed's monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people. My colleagues and I are acutely aware that high inflation imposes significant hardship as it erodes purchasing power, especially for those least able to meet the higher costs of essentials, like food.",0.0,0.0
2024-01-31 18:30:00,2024-01-31 18:34:00,2024-01-31 18:35:00," housing and transportation. We're highly attentive to the risks that high inflation poses to both sides of our mandate, and we're strongly committed to returning inflation to our 2% objective. Over the past two years, we have raised our policy rate by 5.25% of points, and we've decreased our securities holdings by more than $1.3 trillion. Our restrictive stance of monetary policy is putting downward pressure on economic activity and inflation. The committee decided at today's meeting to maintain the target range for the federal funds rate at 5.25% and to continue the process of significantly reducing our securities holdings. We believe that our policy rate is likely at its peak for this tightening cycle, and that if the economy evolves broadly as expected, it will likely be appropriate to begin dialing back policy restraint at some point this year. But the economy has surprised forecasters in many ways.",0.0,0.0
2024-01-31 18:30:00,2024-01-31 18:35:00,2024-01-31 18:36:00," since the pandemic, and ongoing progress toward our 2% inflation objective is not assured. The economic outlook is uncertain, and we remain highly attentive to inflation risks. We are prepared to maintain the current target range for the federal funds rate for longer if appropriate. As labor market tightness has eased, and progress on inflation has continued, the risks to achieving our employment and inflation goals are moving into better balance. We know that reducing policy restraint too soon, or too much, could result in a reversal of the progress we've seen on inflation and ultimately require even tighter policy to get inflation back to 2%. At the same time, reducing policy restraint too late or too little could unduly weaken economic activity and employment. In considering any adjustments to the target range for the federal funds rate, the committee will carefully assess the incoming data, the evolving outlook, and the balance of risks.",0.0,0.0005954458657577982
2024-01-31 18:30:00,2024-01-31 18:36:00,2024-01-31 18:37:00," The committee does not expect that it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2%. We will continue to make our decisions meeting by meeting. We remain committed to bringing inflation back down to our 2% goal and to keeping longer run, longer term inflation expectations well anchored. Restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run. To conclude, we understand that our actions affect communities, families, and businesses across the country. Everything we do is in service to our public mission. We at the Fed will do everything we can to achieve our maximum employment and price stability goals. Thank you. I look forward to our questions. Thank you. She's finally from the New York Times. Thanks for taking our questions. Obviously, in this...",0.0,0.0
2024-01-31 18:30:00,2024-01-31 18:37:00,2024-01-31 18:38:00," statement and just in your remarks there, you don't want to cut interest rates without greater confidence that inflation is coming down fully. I wonder what do you need to see at this point to gain that confidence? And as you make those decisions, how are you weighing recent strong growth and consumer spending data against the sort of solid inflation progress you've been seeing? Sorry, I see that last 48. How are you weighing the growth data and consumption data which have been surprisingly strong against inflation data? Okay, so what are we looking for to get greater confidence? Let me say that we have confidence. We're looking for greater confidence that inflation is moving sustainably down to 2%. And, implicitly, we do have confidence and has been increasing, but we want to get greater confidence. What do we want to see? We want to see more good data. It's not that we're looking for better data. We're looking at continuation of the good data that we've been seeing. And a good example is inflation. So we have six months of good inflation data. The question really is that six months of good inflation.",0.0009545788937409001,0.0
2024-01-31 18:30:00,2024-01-31 18:38:00,2024-01-31 18:39:00," inflation data, is it sending us a true signal that we are, in fact, on a sustainable path down to 2% inflation? That's the question. And the answer will come from some more data that's also good data. It doesn't, it's not that the six month data isn't low enough. It is. It's just the question of can we take that with confidence that we're moving sustainably down to 2%. That's really what we're thinking about. In terms of growth, we've had strong growth. I mean, if you take a step back, we've had strong growth, very strong growth last year, going right into the fourth quarter. And yet we've had a very strong labor market, and we've had inflation coming down. So I think, whereas a year ago, we were thinking that we needed to see some softening and economic activity. That hasn't been the case. So I think we look at, we look at stronger growth, we don't look at it as a problem. I think at this point we want to see strong growth. We want to see a strong labor market. We're not looking for a weaker labor market. We're looking for inflation.",0.0,0.0
2024-01-31 18:30:00,2024-01-31 18:39:00,2024-01-31 18:40:00," to continue to come down as it has been coming down for the last six months. And I'm sorry if I could just follow up very quickly. When you say that you want to make sure that the true signal is there anything that you're seeing in the data that makes you doubt that it's a true signal at this stage? No, I think it's, I would say it seems to be the likely case that we will achieve that confidence. But we have to achieve it and we haven't yet. And so, I mean it's a good story. We have six months of good inflation. But you can, and you know this, you can look behind those numbers and you can see that a lot of it's been coming from goods inflation, for example. And goods inflation running significantly negative. It's a reasonable assumption that over time goods inflation will flatten out, probably approximately zero. That would mean the services sectors would have to contribute more. So, in other words, what we care about is the aggregate number, not so much the composition. But we just need to see more, that's where we are as a committee. We need to see more evidence that sort of confirms.",0.0,0.0
