original_time,start_time,end_time,speech,price_change,volatility
2023-07-26 18:30:00,2023-07-26 18:30:00,2023-07-26 18:31:00," Good afternoon. My colleagues and I remain squarely focused on our dual mandate to promote maximum employment and stable prices for the American people. We understand the hardship that high inflation is causing and we remain strongly committed to bringing inflation back down to our 2% goal. Price stability is the responsibility of the Federal Reserve. Without price stability, the economy doesn't work for anyone. In particular, without price stability, we will not achieve a sustained period of strong labor market conditions that benefit all. Since early last year, the FOMC has significantly tightened the stance of monetary policy. Today, we took another step by raising our policy interest rate a quarter percentage point and we are continuing to reduce our securities holdings at a brisk pace. We've covered.",0.0,0.0014088537653819165
2023-07-26 18:30:00,2023-07-26 18:31:00,2023-07-26 18:32:00," A lot of ground and the full effects of our tightening have yet to be felt. Looking ahead, we will continue to take a data dependent approach in determining the extent of additional policy firming that may be appropriate. I'll have more to say about monetary policy after briefly reviewing economic developments. Recent indicators suggest that economic activity has been expanding at a moderate pace. Both in consumer spending appears to have slowed from earlier in the year. Although activity in the housing sector has picked up somewhat, it remains well below levels of a year ago, largely reflecting higher mortgage rates. And higher interest rates and slower output growth also appear to be weighing on business fixed investment. The labor market remains very tight. Over the past three months, job gains averaged 244,000 jobs per month. A pace below that scene earlier in the year, but still a strong pace.",0.0,0.0
2023-07-26 18:30:00,2023-07-26 18:32:00,2023-07-26 18:33:00," The climate rate remains low at 3.6%. There are some continuing signs that supply and demand in the labor market are coming into better balance. The labor force participation rate has moved up since last year, particularly for individuals aged 25 to 54 years. Nominal wage growth has shown some signs of easing, and job vacancies have declined so far this year. While the jobs to workers gap has narrowed, labor demands still substantially exceeds the supply of available workers. Inflation remains well above our longer run goal of 2%. Over the 12 months ending in May, total PCE prices rose 3.8%, excluding the volatile food and energy categories, core PCE prices rose 4.6%. In June, the 12 months change in the consumer price index or CPI came in at 3.0% and the change in the core CPI was 4.8%.",0.0033016617334187,0.0
2023-07-26 18:30:00,2023-07-26 18:33:00,2023-07-26 18:34:00," inflation has moderated somewhat since the middle of last year. Nonetheless, the process of getting inflation back down to 2% has a long way to go. Despite elevated inflation, longer term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters, as well as measures from financial markets. The Fed's monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people. My colleagues and I are acutely aware that high inflation imposes significant hardship as it erodes purchasing power, especially for those least able to meet the higher cost of essentials like food, housing, and transportation. We're highly attentive to the risks that high inflation poses to both sides of our mandate, and we are strongly committed to returning to inflation to our 2% objective. Today's meeting, the committee will...",0.0,0.0
2023-07-26 18:30:00,2023-07-26 18:34:00,2023-07-26 18:35:00," raised the target range for the federal funds rate by a quarter percentage point, bringing the target range to 5 and a quarter to 5 and a half percent. We are also continuing the process of significantly reducing our securities holdings. With today's action, we've raised our policy rate by 5 and a quarter percentage points since early last year. We have been seeing the effects of our policy tightening on demand in the most interest rate, sensitive sectors of the economy, particularly housing and investment. It will take time, however, for the full effects of our ongoing monetary restraint to be realized, especially on inflation. In addition, the economy is facing headwinds from tighter credit conditions for households and businesses, which are likely to weigh on economic activity, hiring, and inflation. In determining the extent of additional policy firming that may be appropriate to return inflation to 2 percent over time, the committee will take into account the cumulative tightening of monetary policy, the lags with...",0.0,0.0
2023-07-26 18:30:00,2023-07-26 18:35:00,2023-07-26 18:36:00," with which monetary policy affects economic activity and inflation and economic and financial developments. We will continue to make our decisions meeting by meeting based on the totality of the incoming data and their implications for the outlook for economic activity and inflation as well as the balance of risks. We remain committed to bringing inflation back to our 2% goal and to keeping longer term inflation expectations well anchored. Reducing inflation is likely to require a period of below-trend growth and some softening of labor market conditions. Restoring price stability is essential to set the stage for achieving maximum employment and stable prices over the longer run. To conclude, we understand that our actions affect communities, families, and businesses across the country. Everything we do is in service to our public mission. We at the Fed will do everything we can to achieve our maximum employment and price stability goals. Thank you and I look forward to your question.",0.0,0.004157409647829978
2023-07-26 18:30:00,2023-07-26 18:36:00,2023-07-26 18:37:00," Thank you. I think a couple of times in your opening remarks talked about this language in determining the extent of additional policy firmly that may be appropriate. Should we take that to mean that additional hikes are likely on the way and should we also believe that all future meetings say September and November are live or are you in a every other meeting mode? Thank you. We haven't made a decision to go to every other meeting. It's not something we've looked at. We're going to be going meeting by meeting and as we go into each meeting, we're going to be asking ourselves the same questions. So we haven't made any decisions about any future meetings including the pace at which we consider hiking. But we're going to be assessing the need for further tightening that may be appropriate. You read the language to return inflation to 2% over time. I would say that the intermeeting data came in broadly in line with expectations. Economic activity remained resilient. Job creation remained strong. Walk.",0.0,0.0
2023-07-26 18:30:00,2023-07-26 18:37:00,2023-07-26 18:38:00," pulling a bit and the June CPI report actually came in a bit better than expectations for a change. And the June CPI report, of course, was welcome, but it's only one report, one month's data. We hope that inflation will follow a lower path as it will be consistent with the CPI reading, but we don't know that and we're just going to need to see more data. So what are we going to be looking at? Really it will be the broader, the whole broader picture. And starting with, we're looking for moderate growth, right? We're looking for supply and demand through the economy coming into better balance, including in particular in the labor market. We'll be looking at inflation and we'll be asking ourselves, does this whole collection of data, as do we assess it as suggesting that we need to raise rates further? And if we make that conclusion then we will go ahead and raise rates. So that's how we're thinking about the next meeting and how we're thinking about meetings going forward potentially. But we're now mainly thinking about the next meeting. And I will also say, since we're talking about it, between",-0.0032160081674232,0.0
2023-07-26 18:30:00,2023-07-26 18:38:00,2023-07-26 18:39:00," Now in the September meeting, we get two more job reports, two more CPI reports. I think we have an ECI report coming later this week, which is employment compensation index and lots of data on economic activity. All of that information is going to inform our decision as we go into that meeting. I would say it is certainly possible that we would raise funds again at the September meeting if the data warranted. And I would also say it's possible that we would choose to hold steady at that meeting. We're going to be making careful assessments as I said, meeting by meeting. And I'll close by saying we've raised the federal funds rate now by 525 basis points since March 2022. Monetary policy we believe is restrictive and is putting downward pressure on economic activity and inflation. If I could just briefly follow up on something you said there. You said the data in the intermedic period, it broadly came in in line with expectations. Does that mean there's unlikely to have been a change in the overwhelming outlook of the committee that two more heights are necessary? I'm just going to go back.",0.0,0.0
2023-07-26 18:30:00,2023-07-26 18:39:00,2023-07-26 18:40:00," to what I said, you know, that's the question we have eight weeks now until the September meeting and all that data that I've decided we're going to be looking at all of that and making that assessment then. And it really, we did have the one good reading and of course we've welcomed that but it's just one reading as everybody knows and you know we've seen this before in the data, many forecasts call for rights for inflation to remain low but we just don't know that until we see the data so we'll be focusing on that. Gina. Thank you. Thanks for taking our questions, Chair Powell. Obviously you upgraded the language around growth in the statement today. You know, we've seen the Barbie movie numbers, we've seen everyone going to Taylor Swift concerts this summer, it seems like the American consumers in pretty good shape and it does seem like growth is sort of picking back up a little bit or at least doing well. And I wonder from your perspective if that continues, if we see growth not just stabilizing but performing well this summer, is that a problem because...",0.0,0.0
