original_time,start_time,end_time,speech,price_change,volatility
2022-06-15 18:30:00,2022-06-15 18:30:00,2022-06-15 18:31:00," Good afternoon. I will begin with one overarching message. We at the Fed understand the hardship that high inflation is causing. We're strongly committed to bringing inflation back down and we're moving expeditiously to do so. We have both the tools we need and the resolve that it will take to restore price stability on behalf of American families and businesses. The economy in the country have been through a lot over the past two and a half years and have proved resilient. It is essential that we bring inflation down if we are to have a sustained period of strong labor market conditions that benefit all. From the standpoint of our Congressional mandate to promote maximum employment and price stability, the current picture is plain to see. The labor market is extremely tight and inflation is much too high. Against this backdrop, today the federal",0.0,0.008868107062238019
2022-06-15 18:30:00,2022-06-15 18:31:00,2022-06-15 18:32:00," open market committee raised its policy interest rate by three-quarters of a percentage point, and anticipates that ongoing increases in that rate will be appropriate. In addition, we are continuing the process of significantly reducing the size of our balance sheet. I'll have more to say about today's monetary policy actions after briefly reviewing economic developments. Overall economic activity edged down in the first quarter as unusually sharp swings in inventories and net exports more than offset continued strong underlying demand. Recent indicators suggest that real GDP growth has picked up this quarter, with consumption spending remaining strong. In contrast, growth in business fixed investment appears to be slowing, and activity in the housing sector looks to be softening in part reflecting higher mortgage rates. The tightening in financial conditions that we've seen in recent months should continue to temper growth.",0.0,0.0
2022-06-15 18:30:00,2022-06-15 18:32:00,2022-06-15 18:33:00," and help bring demand into better balance with supply. As shown in our summary of economic projections, FOMC participants have marked down their projections for economic activity with the median projection for real GDP growth running below 2% through 2024. The labor market has remained extremely tight with the unemployment rate near a 50-year low, job vacancies at historical highs, and wage growth elevated. Over the past three months, employment rose by an average of 408,000 jobs per month, down from the average pace seen earlier in the year, but still robust. Improvements in labor market conditions have been widespread, including for workers at the lower end of the wage distribution, as well as for African-Americans and Hispanics. Labor demand is very strong, while labor supply remains subdued with the labor force participation rate a little changed since January.",0.0142323372601762,0.0
2022-06-15 18:30:00,2022-06-15 18:33:00,2022-06-15 18:34:00," FOMC participants expect supply and demand conditions in the labor market to come into better balance, easing the upward pressures on wages and prices. The median projection in the SEP for the unemployment rate rises somewhat over the next few years, moving from 3.7% at the end of this year to 4.1% in 2024, levels that are noticeably above the March projections. Inflation remains well above our longer run goal of 2% over the 12-month sending in April, total PCE prices rose 6.3%, excluding the volatile food and energy categories, core prices rose 4.9%. In May, the 12-month change in the consumer price index came in above expectations at 8.6%, and the change in the core CPI was 6%. The demand is strong, supply constraints have been larger and long lasting than anticipated, and price pressures have spread to a broad range of goods and services.",0.0,0.0
2022-06-15 18:30:00,2022-06-15 18:34:00,2022-06-15 18:35:00," The surge in prices of crude oil and other commodities that resulted from Russia's invasion of Ukraine is boosting prices for gasoline and food and is creating additional upward pressure on inflation. And COVID-related lockdowns in China are likely to exacerbate supply chain disruptions. FOMC participants have revised up their projections for inflation this year, particularly for total PCE inflation, given developments in food and energy prices. The median projection is 5.2% this year and falls to 2.6% next year and 2.2% in 2024. Participants continue to see risks to inflation as weighted to the upside. The Fed's monetary policy actions are guided by our mandate to promote maximum employment and stable prices for the American people. My colleagues and I are acutely aware that high inflation imposes significant hardship. A special",0.0,0.0
2022-06-15 18:30:00,2022-06-15 18:35:00,2022-06-15 18:36:00," on those least able to meet the higher costs of essentials, like food, housing, and transportation. We are highly attentive to the risks high inflation poses to both sides of our mandate, and we're strongly committed to returning inflation to our 2% objective. Against the backdrop of the rapidly evolving economic environment, our policy has been adapting, and it will continue to do so. At today's meeting, the committee raised the target range for the federal funds rate by three quarters of a percentage point, resulting in a one and a half percentage point increase in the target range so far this year. The committee reiterated that it anticipates that ongoing increases in the target range will be appropriate. And we are continuing the process of significantly reducing the size of our balance sheet, which plays an important role in firming the stance of monetary policy. Coming out of our last meeting in May, there was a broad sense on the committee that a half percentage point increase in the target range",0.0,0.01435996356427159
2022-06-15 18:30:00,2022-06-15 18:36:00,2022-06-15 18:37:00," should be considered at this meeting if economic and financial conditions evolved in line with expectations. We also stated that we were highly attentive to inflation risks and that we would be nimble in responding to incoming data and the evolving outlook. Since then, inflation has again surprised to the upside. Some indicators of inflation expectations have risen and projections for inflation this year have been revised up notably. In response to these developments, the committee decided that a larger increase in the target range was warranted at today's meeting. This continues our approach of expeditiously moving our policy rate up to more normal levels and it will help ensure that longer term inflation expectations remain well anchored at 2%. As shown in the SCP, the median projection for the appropriate level of the federal funds rate is 3.4% at the end of this year. A percentage point and a half higher than projected in March and 0.9%",0.0,0.0
2022-06-15 18:30:00,2022-06-15 18:37:00,2022-06-15 18:38:00," of its longer run value. The median projection rises further to 3.8% at the end of next year, and declines to 3.4% in 2024. Still above the median longer run value. Of course, these projections do not represent a committee plan or decision, and no one knows with any certainty where the economy will be a year or more from now. Overcoming months, we will be looking for compelling evidence that inflation is moving down. Consistent with inflation returning to 2%. We anticipate that ongoing rate increases will be appropriate. The pace of those changes will continue to depend on the incoming data and the evolving outlook for the economy. Clearly, today's 75 basis point increase is an unusually large one, and I do not expect moves of this size to be common. From the perspective of today, either a 50 basis point or a 75 basis point increase seems most likely at our next meeting. We will, however, make our-",0.0005758981255169007,0.0
2022-06-15 18:30:00,2022-06-15 18:38:00,2022-06-15 18:39:00, decisions meeting by meeting and will continue to communicate our thinking as clearly as we can. Our overarching focus is using our tools to bring inflation back down to our 2% goal and to keep longer term inflation expectations well anchored. Making appropriate monetary policy in this uncertain environment requires a recognition that the economy often evolves in unexpected ways. And has obviously surprised to the upside over the past year and further surprises could be in store. We therefore will need to be nimble in responding to incoming data and the evolving outlook. And we will strive to avoid adding uncertainty to what is already an extraordinarily challenging and uncertain time. We are highly attentive to inflation risks and determined to take the measures necessary to restore price stability. American economy is very strong and well positioned to handle tighter monetary policy.,0.0,0.0
2022-06-15 18:30:00,2022-06-15 18:39:00,2022-06-15 18:40:00," To conclude, we understand that our actions affect communities, families, and businesses across the country. Everything we do is in service to our public mission. We at the Fed will do everything we can to achieve our maximum employment and price stability goals. Thank you, and I look forward to your questions. Thank you, Howard Schneider, with Reuters. Two related questions, Chair Powell. Did you feel you boxed yourself in with the language you used at the last press conference on 50 basis point hikes in June and July? And would you please give us as detailed a sense you can of what role you played in reshaping market expectations so quickly on Monday? So, as you know, we always aim to provide as much clarity as we can about our policy intentions. We're subject to the inherent uncertainty in the economic outlook because we think monetary policy is more effective.",0.0,0.0
