original_time,start_time,end_time,speech,price_change,volatility
2024-12-18 18:30:00,2024-12-18 18:30:00,2024-12-18 18:31:00," Good afternoon. My colleagues and I remain squarely focused on achieving our dual mandate goals of maximum employment and stable prices for the benefit of the American people. The economy is strong overall and has made significant progress toward our goals over the past two years. The labor market has cooled from its formerly overheated state and remains solid. Inflation has moved much closer to our 2% longer run goal. We are committed to maintaining our economy's strength by supporting maximum employment and returning inflation to our 2% goal. To that end today, the Federal Open Market Committee decided to take another step in reducing the degree of policy restraint by lowering our policy interest rate by a quarter percentage point. Through more support.",-6.661546391650001e-05,0.00034521445022423267
2024-12-18 18:30:00,2024-12-18 18:31:00,2024-12-18 18:32:00," you to reduce our security's holdings. I'll have more to say about monetary policy after briefly reviewing economic developments. Recent indicators suggest that economic activity has continued to expand at a solid pace. GDP rose at an annual rate of 2.8 percent in the third quarter about the same pace as in the second quarter. Growth of consumer spending has remained resilient, and investment in equipment and entangial bulls has strengthened. In contrast, activity in the housing sector has been weak. Overall, improving supply conditions have supported the strong performance of the U.S. economy over the past year. In our summary of economic projections, committee participants generally expect GDP growth to remain solid, with a median projection of about 2 percent over the next few years. In the labor market, conditions remain solid. Pay-roll job gains have slowed from earlier in the year.",1.6994036298400016e-05,0.00027260111023010394
2024-12-18 18:30:00,2024-12-18 18:32:00,2024-12-18 18:33:00," averaging 173,000 per month over the past three months. The unemployment rate is higher than it was a year ago, but at 4.2% in November it has remained low. Nominal wage growth has eased over the past year and the jobs to workers gap has narrowed. Overall a broad set of indicators suggests that conditions in the labor market are now less tight than in 2019. The labor market is not a source of significant inflationary pressures. The median projection for the unemployment rate in the SEP is 4.2% at the end of this year and 4.3% over the next few years. Inflation has eased significantly over the past two years, but remains somewhat elevated relative to our 2% longer run goal. The consumer price index and other data indicate that total PCE prices rose 2.5%.",-6.609002296414689e-05,0.00023126352478647168
2024-12-18 18:30:00,2024-12-18 18:33:00,2024-12-18 18:34:00," over the 12 months ending in November, and that excluding the volatile food and energy categories, core PCE prices rose 2.8%. Longer term inflation expectations appear to remain well anchored, as reflected in a broad range of surveys of households, businesses, and forecasters, as well as measures from financial markets. The median projection in the SCP for total PCE inflation is 2.4% this year, and 2.5% next year, somewhat higher than projected in September. Thereafter the median projection falls to our 2% objective. Our monetary policy actions are guided by our dual mandate to promote maximum employment and stable prices for the American people. We see the risks to achieving our employment and inflation goals as being roughly in balance, and we are attentive to the risks on both sides of our mandate. And today's meeting, the Committee decides.",-8.18168499292784e-09,0.00019818986589153158
2024-12-18 18:30:00,2024-12-18 18:34:00,2024-12-18 18:35:00," to lower the target range for the federal funds rate by a quarter percentage point to four and a quarter to four and a half percent. We've been moving policy toward a more neutral setting in order to maintain the straight of the economy and the labor market while establishing further progress and sorry enabling further progress on inflation. With today's action, we have lowered our policy rate by a full percentage point from its peak, and our policy stance is now significantly less restrictive. We can therefore be more cautious as we consider further adjustments to our policy rate. We know that reducing policy restraint too fast or too much could hinder progress on inflation. At the same time, reducing policy restraint too slowly or too little could unduly weaken economic activity and employment. In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the committee will assess incoming data, the evolving outlook, and the balance of risks.",-3.303273408988551e-05,9.90818416012602e-05
2024-12-18 18:30:00,2024-12-18 18:35:00,2024-12-18 18:36:00," We're not on any preset course. In our summary of economic projections, FOMC participants wrote down their individual assessments of an appropriate path for the federal funds rate, based on what each participant judges to meet the most likely scenario going forward. The median participant projects that the appropriate level of the federal funds rate will be 3.9% at the end of next year, and 3.4% at the end of 2026. These median projections are somewhat higher than in September, consistent with the firmer inflation projection. These projections, however, are not a committee plan or decision. As the economy evolves, monetary policy will adjust in order to best promote our maximum employment and price stability goals. If the economy remains strong, inflation does not continue to move sustainably toward 2%. We can dial back policy restraint more slowly. If the labor market were to weak...",-0.00014860776543775635,0.0001139384732243927
2024-12-18 18:30:00,2024-12-18 18:36:00,2024-12-18 18:37:00," can unexpectedly or inflation were to fall more quickly than anticipated. We can ease policy more quickly. Policy is well positioned to deal with the risks and uncertainties that we face in pursuing both sides of our dual mandate. On a technical note, we lowered the offering rate on our overnight reverse repot facility to align it with the bottom of the target range for the federal funds rate. It's typical configuration. All adjustments of this kind have no bearing on the stance of monetary policy. The Fed has been assigned two goals for monetary policy, maximum employment and stable prices. We remain committed to supporting maximum employment, bringing inflation sustainably to our 2% goal, and keeping longer term inflation expectations well anchored. Our success in delivering on these goals matters to all Americans. We understand that our actions affect communities, families and businesses across the country. Everything we do is in service to our...",3.302019130690908e-05,0.00014862521674516033
2024-12-18 18:30:00,2024-12-18 18:37:00,2024-12-18 18:38:00, public mission. We at the Fed will do everything we can to achieve our maximum employment and price stability goals. Thank you and I look forward to your questions. Gina Spiralic with the New York Times. Thank you for taking our questions. I wonder if you could talk a little bit about why officials think it's appropriate to cut rates at all in 2025 if inflation is expected to remain firm throughout the year and what would you expect at this point the timing might look like would a January cut potentially be possible or does it pause next month seem more likely? Well so let me start by saying why we cut today and then moved to 2025 so I would say today was a was a closer call that we decided it was the right call because we thought it was the best decision to foster achievement of both of our goals maximum employment and price stability. We see the risk.,-3.3029052969784075e-05,0.0001321156672667596
2024-12-18 18:30:00,2024-12-18 18:38:00,2024-12-18 18:39:00," as two-sided, moving too slowly and needlessly undermine economic activity in the labor market or move too quickly and needlessly undermine our progress on inflation. So we're trying to steer between those two risks. And on balance, we decided to go ahead with a further cut. And I'll give you some details on why. Downside risks to the labor market do appear to have diminished, but the labor market is now looser than pre-pandemic and it's clearly still cooling further, so far in a gradual and orderly way. We don't think we need further cooling in the labor market to get inflation down to 2%. Job creation is now well below the level or certainly below the level that would hold unemployment constant. The job finding rate is low and declining and other measures such as surveys of workers and businesses, quits, things like that, broadly show a much cooler labor market than there was that we had in 2019. It's still quite gradually cooling. So we keep an eye on that.",-0.00013212753086404335,0.00014863994450780663
2024-12-18 18:30:00,2024-12-18 18:39:00,2024-12-18 18:40:00," the story is still broadly on track and I'll tell you why. We've made a great deal of progress. 12-month core inflation, as I mentioned, through November, is estimated at 2.8% down from a high of 5.6%. But 12-month inflation has actually been moving sideways as we are lapping the very low readings of late last year. Housing services inflation actually is steadily coming down now, albeit at a slower pace than we might like, but it has now come down substantially and is making progress slower than hoped. And we've had recent high readings from non-market services and some bumpiness for good. So I'll just say, we, so remember that we couple this decision today with the extent and timing language in the post-meeting statement that signals that we are at or near a point at which it will be appropriate to slow the pace of further adjustments. You ask about 2025. I think that the slower pace of cuts for next year really reflects.",0.00014862084912526866,0.000289088956801775
