,title,publishedAt,description,content,url
0,UK stocks dip from recent highs as the Fed takes focus,2021-03-17T17:11:32Z,"British stocks ended lower on Wednesday, retreating from recent highs as investors awaited the U.S. Federal Reserve's latest policy statement for clues about the central bank's stance on interest rates and inflation. The blue-chip FTSE 100 index was down 0.6% after posting a more-than two-month closing high on Tuesday, with mining stocks weighing the most.","British stocks ended lower on Wednesday, retreating from recent highs as investors awaited the U.S. Federal Reserve's latest policy statement for clues about the central bank's stance on interest rates and inflation.
The blue-chip FTSE 100 index was down 0.6% after posting a more-than two-month closing high on Tuesday, with mining stocks weighing the most. The domestically focused, mid-cap FTSE 250 index fell 1.0% from a near 13-month peak, dragged down by consumer discretionary and real estate stocks.
Advertisement
""People are just waiting to see what the Federal Reserve and the Bank of England will say before they decide whether to invest more money or not,"" said Chris Bailey, strategist at Raymond James. ""The same debate is going to happen with the Bank of England tomorrow in terms of will interest rates go up. I think they will accept higher inflation rates, ultimately bond yields will go up, and therefore pricing power and good balance sheets will matter more for investors in individual shares.""
Bank of England Governor Andrew Bailey had said on Monday that a recent rise in interest rates in financial markets was consistent with an improvement in the economic outlook. While optimism about a British economic recovery has seen the midcap index trading close to highs achieved before the coronavirus pandemic, the FTSE 100 has fallen behind due to its sensitivity to international markets, particularly commodity prices, the sterling and U.S. treasury yields.
BT Group jumped 6.5%​%, topping the FTSE 100 after its mobile and internet service provider EE won a new 5G spectrum in an auction. Retail investment platform Hargreaves Lansdown rose 1.5%, after it forecast profit for the year ending June 30 to be ""modestly"" above analyst estimates.
Upper Crust owner SSP shed 7.9%, after it warned that revenue from its train and bus station businesses would not recover to pre-pandemic levels before 2024.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/1499292-uk-stocks-dip-from-recent-highs-as-the-fed-takes-focus
1,UPDATE 2-UK stocks dip from recent highs as the Fed takes focus,2021-03-17T17:10:46Z,"British stocks ended lower on Wednesday, retreating from recent highs as investors awaited the U.S. Federal Reserve's latest policy statement for clues about the central bank's stance on interest rates and inflation.","(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window)
* Miners drag FTSE 100
* SSP group slumps on grim outlook
* FTSE 100 down 0.6%, FTSE 250 off 1.0% (Updates to close)
March 17 (Reuters) - British stocks ended lower on Wednesday, retreating from recent highs as investors awaited the U.S. Federal Reserve’s latest policy statement for clues about the central bank’s stance on interest rates and inflation.
The blue-chip FTSE 100 index was down 0.6% after posting a more-than two-month closing high on Tuesday, with mining stocks weighing the most.
The domestically focused, mid-cap FTSE 250 index fell 1.0% from a near 13-month peak, dragged down by consumer discretionary and real estate stocks.
“People are just waiting to see what the Federal Reserve and the Bank of England will say before they decide whether to invest more money or not,” said Chris Bailey, strategist at Raymond James.
“The same debate is going to happen with the Bank of England tomorrow in terms of will interest rates go up. I think they will accept higher inflation rates, ultimately bond yields will go up, and therefore pricing power and good balance sheets will matter more for investors in individual shares.”
Bank of England Governor Andrew Bailey had said on Monday that a recent rise in interest rates in financial markets was consistent with an improvement in the economic outlook.
While optimism about a British economic recovery has seen the midcap index trading close to highs achieved before the coronavirus pandemic, the FTSE 100 has fallen behind due to its sensitivity to international markets, particularly commodity prices, the sterling and U.S. treasury yields.
BT Group jumped 6.5%%, topping the FTSE 100 after its mobile and internet service provider EE won a new 5G spectrum in an auction.
Retail investment platform Hargreaves Lansdown rose 1.5%, after it forecast profit for the year ending June 30 to be “modestly” above analyst estimates.
Upper Crust owner SSP shed 7.9%, after it warned that revenue from its train and bus station businesses would not recover to pre-pandemic levels before 2024. (Reporting by Shivani Kumaresan and Amal S in Bengaluru; editing by Uttaresh.V and Rashmi Aich; Editing by Mark Heinrich)",https://www.reuters.com/article/britain-stocks/update-2-uk-stocks-dip-from-recent-highs-as-the-fed-takes-focus-idUSL4N2LF246
2,European shares slip ahead of Fed outcome; BMW races higher,2021-03-17T17:02:06Z,"European stocks dropped on Wednesday, with most investors on the sidelines ahead of the U.S. Federal Reserve's policy decision, while BMW shares jumped after the German carmaker forecast significant profit growth in 2021.","(Reuters) - European stocks dropped on Wednesday, with most investors on the sidelines ahead of the U.S. Federal Reserve’s policy decision, while BMW shares jumped after the German carmaker forecast significant profit growth in 2021.
FILE PHOTO: The German share price index DAX graph is pictured at the stock exchange in Frankfurt, Germany, March 11, 2021. REUTERS/Staff
The pan-European STOXX 600 index fell 0.5%, trading below a one-year peak, with the utilities and basic resources sectors leading declines.
The Fed’s policy stance will be watched after a recent run-up in Treasury yields stoked investor concerns about inflation picking up as the U.S. economy rebounds from the pandemic. The central bank’s policy statement and economic forecasts are due at 2 p.m. EDT (1800 GMT).
“Investors prefer to stand on the sidelines ahead of one of the most anticipated FOMC meetings in the past few quarters,” said Milan Cutkovic, market analyst at Axi.
“Fed Chair Powell will have a difficult time convincing markets that a rising inflation rate is not cause for concern, and that a rate hike is still at least two years away.”
A move into some cheaply valued sectors such as banks and energy has pushed European stocks closer to record levels hit last year, with investors counting on vaccination drives and stimulus measures to spur a strong global rebound this year.
BMW rose 6.2% after it forecast a significant annual increase in pre-tax profit in 2021 with strong performance in all segments.
Europe’s automobiles & parts index gained 3.3% to hit a 2018 high, with Volkswagen jumping 11.0% after it forecast 2021 deliveries, sales and earnings to exceed the previous year’s level.
German airport operator Fraport added 0.6% after HSBC upgraded the stock to “buy”, saying the pandemic has forced the company to become “better”.
Austrian hydropower producer Verbund slid 7.9% as it expects 2021 profit to fall after a 14% rise in 2020, thanks to lower electricity prices.",https://www.reuters.com/article/europe-stocks/update-2-european-shares-slip-ahead-of-fed-outcome-bmw-races-higher-idUSL4N2LF261
3,European shares slip ahead of Fed outcome; BMW races higher,2021-03-17T17:02:06Z,"European stocks dropped on Wednesday, with most investors on the sidelines ahead of the U.S. Federal Reserve's policy decision, while BMW shares jumped after the German carmaker forecast significant profit growth in 2021.","(Reuters) - European stocks dropped on Wednesday, with most investors on the sidelines ahead of the U.S. Federal Reserve’s policy decision, while BMW shares jumped after the German carmaker forecast significant profit growth in 2021.
FILE PHOTO: The German share price index DAX graph is pictured at the stock exchange in Frankfurt, Germany, March 11, 2021. REUTERS/Staff
The pan-European STOXX 600 index fell 0.5%, trading below a one-year peak, with the utilities and basic resources sectors leading declines.
The Fed’s policy stance will be watched after a recent run-up in Treasury yields stoked investor concerns about inflation picking up as the U.S. economy rebounds from the pandemic. The central bank’s policy statement and economic forecasts are due at 2 p.m. EDT (1800 GMT).
“Investors prefer to stand on the sidelines ahead of one of the most anticipated FOMC meetings in the past few quarters,” said Milan Cutkovic, market analyst at Axi.
“Fed Chair Powell will have a difficult time convincing markets that a rising inflation rate is not cause for concern, and that a rate hike is still at least two years away.”
A move into some cheaply valued sectors such as banks and energy has pushed European stocks closer to record levels hit last year, with investors counting on vaccination drives and stimulus measures to spur a strong global rebound this year.
BMW rose 6.2% after it forecast a significant annual increase in pre-tax profit in 2021 with strong performance in all segments.
Europe’s automobiles & parts index gained 3.3% to hit a 2018 high, with Volkswagen jumping 11.0% after it forecast 2021 deliveries, sales and earnings to exceed the previous year’s level.
German airport operator Fraport added 0.6% after HSBC upgraded the stock to “buy”, saying the pandemic has forced the company to become “better”.
Austrian hydropower producer Verbund slid 7.9% as it expects 2021 profit to fall after a 14% rise in 2020, thanks to lower electricity prices.",https://www.reuters.com/article/us-europe-stocks/european-shares-slip-ahead-of-fed-outcome-bmw-races-higher-idUSKBN2B90ZV
4,"Tech stocks weigh on S&P 500, Nasdaq with Fed on deck",2021-03-17T16:09:50Z,The S&P 500 and the Nasdaq dropped on Wednesday as U.S. bond yields spiked ahead of the Federal Reserve's policy statement which could provide hints on whether the central bank would raise interest rates sooner than expected.,"(Reuters) - The S&P 500 and the Nasdaq dropped on Wednesday as U.S. bond yields spiked ahead of the Federal Reserve’s policy statement which could provide hints on whether the central bank would raise interest rates sooner than expected.
FILE PHOTO: The front facade of the New York Stock Exchange (NYSE) is seen in New York, U.S., March 1, 2021. REUTERS/Brendan McDermid
The benchmark 10-year yield ticked up to a new 13-month high of 1.676%, denting demand for some high-growth technology stocks and pressuring the Nasdaq by about 1%.
Fears that $1.9 trillion dollar stimulus would overheat the economy have triggered a rapid spike in long-duration Treasury yields, derailing Wall Street’s main indexes from their peaks last month.
The Fed is expected to issue a blowout GDP forecast for 2021 at the end of a two-day meeting on Wednesday at 2 p.m. ET (1800 GMT). The meet will be followed by Fed Chair Jerome Powell’s news conference, where he is likely to reassure the economy can take off without generating excessive inflation.
While the Fed has reiterated it will remain dovish till the labor market fully recovers, eurodollar futures, which track short-term rate expectations, have priced a 90% chance of a rate hike by December 2022, with three hikes seen in 2023.
“Fed is more willing to allow inflation to run hot at the same time it wants to bond markets to not run past the current level,” said Sam Stovall, chief investment strategist at CFRA Research in New York.
“If the Fed hints they would buy bonds at the longer end of the (Treasury yield) curve, it would help equities rally.”
The S&P 500 and the Dow on Monday reached all-time closing highs while the Nasdaq has recovered more than half of its losses since confirming a correction last week on optimism over the latest round of fiscal stimulus and vaccinations.
At 11:46 a.m. ET, the Dow Jones Industrial Average rose 90.98 points, or 0.28%, to 32,916.93, the S&P 500 lost 19.84 points, or 0.50%, to 3,942.87 and the Nasdaq Composite lost 176.93 points, or 1.31%, to 13,294.64.
Apple Inc, Netflix Inc and Microsoft Corp slipped between 1.4% and 2.2% in a continuation of a rotation out of high-flying companies into last year’s laggards including financials, industrials and materials.
The banks index and airlines, expected to benefit from a reopening economy, added more than 1%.
“The play is value ... as the economy picks up, there is a lot more leverage in earnings growth for cyclical companies,” said Eric Diton, president and managing director of the Wealth Alliance in New York.
Fast-food retailer McDonald’s gained nearly 1.5% after Deutsche Bank raised its target price on the stock and also upgraded its recommendation to “buy” from “hold”.
Declining issues outnumbered advancers by a 1.8-to-1 ratio on the NYSE and by a 1.9-to-1 ratio on the Nasdaq.
The S&P 500 posted 18 new 52-week highs and no new low, while the Nasdaq recorded 88 new highs and 48 new lows.",https://www.reuters.com/article/us-usa-stocks/tech-stocks-weigh-on-sp-500-nasdaq-with-fed-on-deck-idUSKBN2B91HC
5,"Tech stocks weigh on S&P 500, Nasdaq with Fed on deck",2021-03-17T16:09:50Z,The S&P 500 and the Nasdaq dropped on Wednesday as U.S. bond yields spiked ahead of the Federal Reserve's policy statement which could provide hints on whether the central bank would raise interest rates sooner than expected.,"(Reuters) - The S&P 500 and the Nasdaq dropped on Wednesday as U.S. bond yields spiked ahead of the Federal Reserve’s policy statement which could provide hints on whether the central bank would raise interest rates sooner than expected.
FILE PHOTO: The front facade of the New York Stock Exchange (NYSE) is seen in New York, U.S., March 1, 2021. REUTERS/Brendan McDermid
The benchmark 10-year yield ticked up to a new 13-month high of 1.676%, denting demand for some high-growth technology stocks and pressuring the Nasdaq by about 1%.
Fears that $1.9 trillion dollar stimulus would overheat the economy have triggered a rapid spike in long-duration Treasury yields, derailing Wall Street’s main indexes from their peaks last month.
The Fed is expected to issue a blowout GDP forecast for 2021 at the end of a two-day meeting on Wednesday at 2 p.m. ET (1800 GMT). The meet will be followed by Fed Chair Jerome Powell’s news conference, where he is likely to reassure the economy can take off without generating excessive inflation.
While the Fed has reiterated it will remain dovish till the labor market fully recovers, eurodollar futures, which track short-term rate expectations, have priced a 90% chance of a rate hike by December 2022, with three hikes seen in 2023.
“Fed is more willing to allow inflation to run hot at the same time it wants to bond markets to not run past the current level,” said Sam Stovall, chief investment strategist at CFRA Research in New York.
“If the Fed hints they would buy bonds at the longer end of the (Treasury yield) curve, it would help equities rally.”
The S&P 500 and the Dow on Monday reached all-time closing highs while the Nasdaq has recovered more than half of its losses since confirming a correction last week on optimism over the latest round of fiscal stimulus and vaccinations.
At 11:46 a.m. ET, the Dow Jones Industrial Average rose 90.98 points, or 0.28%, to 32,916.93, the S&P 500 lost 19.84 points, or 0.50%, to 3,942.87 and the Nasdaq Composite lost 176.93 points, or 1.31%, to 13,294.64.
Apple Inc, Netflix Inc and Microsoft Corp slipped between 1.4% and 2.2% in a continuation of a rotation out of high-flying companies into last year’s laggards including financials, industrials and materials.
The banks index and airlines, expected to benefit from a reopening economy, added more than 1%.
“The play is value ... as the economy picks up, there is a lot more leverage in earnings growth for cyclical companies,” said Eric Diton, president and managing director of the Wealth Alliance in New York.
Fast-food retailer McDonald’s gained nearly 1.5% after Deutsche Bank raised its target price on the stock and also upgraded its recommendation to “buy” from “hold”.
Declining issues outnumbered advancers by a 1.8-to-1 ratio on the NYSE and by a 1.9-to-1 ratio on the Nasdaq.
The S&P 500 posted 18 new 52-week highs and no new low, while the Nasdaq recorded 88 new highs and 48 new lows.",https://www.reuters.com/article/usa-stocks/us-stocks-tech-stocks-weigh-on-sp-500-nasdaq-with-fed-on-deck-idUSL4N2LF3IZ
6,"Market rises for third day; Puregold, SM Prime climb",2021-03-17T16:00:00Z,Stocks rallied for a third day Thursday along with the rest of Asia after the Federal Reserve ramped up its outlook for the US economy but reiterated its pledge to maintain its ultra-loose market-friendly monetary policies for as long as needed.,"Stocks rallied for a third day Thursday along with the rest of Asia after the Federal Reserve ramped up its outlook for the US economy but reiterated its pledge to maintain its ultra-loose market-friendly monetary policies for as long as needed. The Philippine Stock Exchange Index rose 64.02 points, or 1 percent, to 6,630.85 on a value turnover of P8.8 billion. Gainers overwhelmed losers, 149 to 64, with 41 issues unchanged. Puregold Price Club Inc. of retail tycoon Lucio Co advanced 5.2 percent to P36.20, while SM Prime Holdings Inc. of the Sy Group climbed 3.7 percent to P36.30. Metropolitan Bank & Trust Co., the second-biggest lender in terms of assets, rose 3.5 percent to P47.60, while Bank of the Philippine Islands, the third-largest bank, added 2.6 percent to P85.95. The rest of the Asian equities rallied. With growth already expected to burst higher this year, huge stimulus spending kicking in and vaccines being rolled out, investors have in recent weeks grown worried about a surge in inflation that could force the central bank to reconsider its dovish stance. But the Fed’s decision after its latest board meeting was music to the ears of traders. Policymakers forecast the world’s top economy to expand 6.5 percent this year, two percentage points above its earlier projection, thanks to trillions of dollars in government spending and the expected easing of lockdown measures that will allow people to get back to their daily lives. And, crucially, they continued to pledge that the record low interest rates that have been a key pillar of the year-long markets rally will not be touched for the foreseeable future. Wall Street rallied on the news, with the Dow ending above 33,000 for the first time, while the S&P 500 also chalked up a record.Asian trading floors were also upbeat. Hong Kong jumped 1.3 percent and Tokyo put on one percent, while Singapore and Jakarta put on more than one percent. Shanghai, Seoul, Taipei, and Bangkok also rose. Bank boss Jerome Powell told a news conference that while the recovery had been faster than expected, “the economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved.” The Fed “will continue to provide the economy the support it needs for as long as it takes,” he said. And while some board members were edging towards a rate hike by 2023, investors were cheered by projections that borrowing costs will likely stay where they are until possibly 2024, even if inflation surges. “The overarching message from the Summary of Economic Projections and Chair Powell’s press conference was of greater optimism on the outlook but a central bank that is not in a hurry to raise rates,” said Axi strategist Stephen Innes. With AFP And Tai Hui, at JP Morgan Asset Management, said the Fed justified its decision to maintain its policy position by saying the impact of Joe Biden’s $1.9 trillion will be felt this year and the economy would revert to normal from 2022. “It remains to be seen if this will be enough to convince investors with more hawkish inflation expectations, who may be fretting about a sustained rise in consumer prices,” he added.",https://manilastandard.net/business/business-stocks/349809/market-rises-for-third-day-puregold-sm-prime-climb.html
7,Fed likely to forecast biggest economic boom in a generation,2021-03-17T15:57:36Z,"Federal Reserve officials are due to issue new economic projections on Wednesday, with GDP growth likely to be a blow-out number that sets the stage for an historic experiment by U.S. central bank policymakers.","WASHINGTON (Reuters) - Federal Reserve officials are due to issue new economic projections on Wednesday, with GDP growth likely to be a blow-out number that sets the stage for an historic experiment by U.S. central bank policymakers.
FILE PHOTO: Federal Reserve Chairman Jerome Powell testifies before the Senate Banking Committee hearing on Capitol Hill in Washington, U.S., December 1, 2020. Susan Walsh/Pool via REUTERS/File Photo
Fed Chair Jerome Powell and his colleagues are betting the economy can take off from the COVID-19 pandemic without generating excessive inflation, and have vowed to keep interest rates at rock-bottom levels and a spigot of money flowing for an extended period as they lean into a potential economic boom in a way not seen since the early 1970s.
In each of the quarterly forecasts released since June, the median GDP growth projection of Fed officials has been slightly above the median of private forecasters polled by Reuters. If that holds, it would translate into expected growth this year of more than 6.2% - the highest annual rate in 37 years.
GRAPHIC: Fed vs. private 2021 GDP outlook -
But when they issue their policy statement at the end of a two-day meeting on Wednesday, Fed officials are expected to restate what they’ve promised for months now: to keep the central bank’s benchmark overnight interest rate near zero and cash flowing into the economy until Americans are back to work, trusting that inflation will remain contained, as it has been for about 30 years.
The economic projections and policy statement are scheduled to be released at 2 p.m. EDT (1800 GMT). Powell will hold a news conference shortly after, an event that could prove tricky for the Fed chief.
Markets predict the Fed may be forced to act sooner than expected. Some policymakers could even hint at that if new projections show more of them anticipate a rate increase sometime in 2023, rather than a year or more later.
If a majority see a 2023 hike, “Powell will have his work cut out for him” explaining how that meshes with a promise to get the economy back to full employment before reducing the crisis support rolled out when the pandemic struck, Tim Duy, chief U.S. economist for SGH Macro Advisors, wrote this week.
Still, investors are already betting on earlier hikes, and some economists are also raising a red flag along with their forecasts. Morgan Stanley, among the more bullish in predicting the economy will have fully escaped its pandemic hole by September, sees the Fed’s approach producing a “hotter but shorter” business cycle that is likely to prompt it to tighten monetary policy early next year.
Benchmark U.S. Treasury yields hit a fresh 13-month high and U.S. stocks were trading largely lower on Wednesday as investors awaited the outcome of the Fed meeting.
The coming cycle would be less like the last three expansions - the one ended by the pandemic lasted a decade - and more like the period after World War Two when the intervals between recessions were shorter and intervening growth stronger.
That epoch ended when then-President Richard Nixon encouraged loose monetary policy ahead of his 1972 re-election. Arthur Burns, who was the Fed chief at the time, kept interest rates low as the economy accelerated, and is often blamed for the ensuing rampant inflation that dogged the country for a decade.
This time is different, Fed officials argue. Indeed, Powell’s legacy may hinge on whether inflation remains tame as the economy recovers, or whether prices spike, forcing the central bank to pull back its support - perhaps with millions of Americans still out of work.
Their arguments are well-rehearsed. Inflation and unemployment don’t behave as they used to; lower levels of joblessness can now coexist with low inflation.
The Fed made substantial changes to its policy statement last year encompassing that thinking, and the guidance issued in December is expected to hold for now. It pledged to continue its monthly $120 billion of bond purchases until there was “substantial further progress” towards full employment and 2% inflation. Moreover, it said interest rates would not increase until those goals were actually met.
None of those things have happened yet, a point Powell has stressed recently and will likely again on Wednesday. The economy remains about 9 million jobs short of its pre-pandemic level; the Fed’s preferred measure of inflation, at 1.5%, is well short of its goal; a new index of slow-moving inflation expectations is also below target.
GRAPHIC: Substantial further progress for the Fed? -
‘CLEAR-EYED’
Still, it is a pivotal moment as Fed officials issue forecasts incorporating a bounty of new information.
Since their December projections, more than 100 million COVID-19 vaccines have been administered in the United States and daily deaths due to the virus have fallen by two-thirds. Optimism has spiked, and states have begun lifting restrictions on businesses and reopening schools. Washington also has approved two new relief packages worth about $2.8 trillion, money now rolling into household and business bank accounts.
Much has changed since the Burns era, when wages and inflation were tightly linked, the economy relied more on manufacturing and imported oil, and unforeseen shocks from an oil embargo were just ahead. [Related graphic: here]
The Fed’s new approach, moreover, isn’t an in-the-moment response to political pressure, but a policy shift meant to reflect changes in the economy officials spent years studying.
With an emphasis on job creation and downplaying inflation, the new framework seemed well suited for the job market crisis spawned by the pandemic. The issue now is how it meshes with an economy that may recover faster than thought possible.
Analysts at BlackRock have praised the Fed for being “clear-eyed” about the economy’s problems during the pandemic and in its response to it.
But, wrote Rick Rieder, BlackRock’s chief investment officer of global fixed income, “at some point, the financial stability risks that emanate from an extremely low policy rate, coupled with the real economy boom that we expect, could in fact force the Fed’s hand.”",https://www.reuters.com/article/usa-fed/wrapup-2-fed-likely-to-forecast-biggest-economic-boom-in-a-generation-idUSL1N2LE1D0
8,Fed likely to forecast biggest economic boom in a generation,2021-03-17T15:57:36Z,"Federal Reserve officials are due to issue new economic projections on Wednesday, with GDP growth likely to be a blow-out number that sets the stage for an historic experiment by U.S. central bank policymakers.","WASHINGTON (Reuters) - Federal Reserve officials are due to issue new economic projections on Wednesday, with GDP growth likely to be a blow-out number that sets the stage for an historic experiment by U.S. central bank policymakers.
FILE PHOTO: Federal Reserve Chairman Jerome Powell testifies before the Senate Banking Committee hearing on Capitol Hill in Washington, U.S., December 1, 2020. Susan Walsh/Pool via REUTERS/File Photo
Fed Chair Jerome Powell and his colleagues are betting the economy can take off from the COVID-19 pandemic without generating excessive inflation, and have vowed to keep interest rates at rock-bottom levels and a spigot of money flowing for an extended period as they lean into a potential economic boom in a way not seen since the early 1970s.
In each of the quarterly forecasts released since June, the median GDP growth projection of Fed officials has been slightly above the median of private forecasters polled by Reuters. If that holds, it would translate into expected growth this year of more than 6.2% - the highest annual rate in 37 years.
GRAPHIC: Fed vs. private 2021 GDP outlook -
But when they issue their policy statement at the end of a two-day meeting on Wednesday, Fed officials are expected to restate what they’ve promised for months now: to keep the central bank’s benchmark overnight interest rate near zero and cash flowing into the economy until Americans are back to work, trusting that inflation will remain contained, as it has been for about 30 years.
The economic projections and policy statement are scheduled to be released at 2 p.m. EDT (1800 GMT). Powell will hold a news conference shortly after, an event that could prove tricky for the Fed chief.
Markets predict the Fed may be forced to act sooner than expected. Some policymakers could even hint at that if new projections show more of them anticipate a rate increase sometime in 2023, rather than a year or more later.
If a majority see a 2023 hike, “Powell will have his work cut out for him” explaining how that meshes with a promise to get the economy back to full employment before reducing the crisis support rolled out when the pandemic struck, Tim Duy, chief U.S. economist for SGH Macro Advisors, wrote this week.
Still, investors are already betting on earlier hikes, and some economists are also raising a red flag along with their forecasts. Morgan Stanley, among the more bullish in predicting the economy will have fully escaped its pandemic hole by September, sees the Fed’s approach producing a “hotter but shorter” business cycle that is likely to prompt it to tighten monetary policy early next year.
Benchmark U.S. Treasury yields hit a fresh 13-month high and U.S. stocks were trading largely lower on Wednesday as investors awaited the outcome of the Fed meeting.
The coming cycle would be less like the last three expansions - the one ended by the pandemic lasted a decade - and more like the period after World War Two when the intervals between recessions were shorter and intervening growth stronger.
That epoch ended when then-President Richard Nixon encouraged loose monetary policy ahead of his 1972 re-election. Arthur Burns, who was the Fed chief at the time, kept interest rates low as the economy accelerated, and is often blamed for the ensuing rampant inflation that dogged the country for a decade.
This time is different, Fed officials argue. Indeed, Powell’s legacy may hinge on whether inflation remains tame as the economy recovers, or whether prices spike, forcing the central bank to pull back its support - perhaps with millions of Americans still out of work.
Their arguments are well-rehearsed. Inflation and unemployment don’t behave as they used to; lower levels of joblessness can now coexist with low inflation.
The Fed made substantial changes to its policy statement last year encompassing that thinking, and the guidance issued in December is expected to hold for now. It pledged to continue its monthly $120 billion of bond purchases until there was “substantial further progress” towards full employment and 2% inflation. Moreover, it said interest rates would not increase until those goals were actually met.
None of those things have happened yet, a point Powell has stressed recently and will likely again on Wednesday. The economy remains about 9 million jobs short of its pre-pandemic level; the Fed’s preferred measure of inflation, at 1.5%, is well short of its goal; a new index of slow-moving inflation expectations is also below target.
GRAPHIC: Substantial further progress for the Fed? -
‘CLEAR-EYED’
Still, it is a pivotal moment as Fed officials issue forecasts incorporating a bounty of new information.
Since their December projections, more than 100 million COVID-19 vaccines have been administered in the United States and daily deaths due to the virus have fallen by two-thirds. Optimism has spiked, and states have begun lifting restrictions on businesses and reopening schools. Washington also has approved two new relief packages worth about $2.8 trillion, money now rolling into household and business bank accounts.
Much has changed since the Burns era, when wages and inflation were tightly linked, the economy relied more on manufacturing and imported oil, and unforeseen shocks from an oil embargo were just ahead. [Related graphic: here]
The Fed’s new approach, moreover, isn’t an in-the-moment response to political pressure, but a policy shift meant to reflect changes in the economy officials spent years studying.
With an emphasis on job creation and downplaying inflation, the new framework seemed well suited for the job market crisis spawned by the pandemic. The issue now is how it meshes with an economy that may recover faster than thought possible.
Analysts at BlackRock have praised the Fed for being “clear-eyed” about the economy’s problems during the pandemic and in its response to it.
But, wrote Rick Rieder, BlackRock’s chief investment officer of global fixed income, “at some point, the financial stability risks that emanate from an extremely low policy rate, coupled with the real economy boom that we expect, could in fact force the Fed’s hand.”",https://www.reuters.com/article/us-usa-fed/fed-likely-to-forecast-biggest-economic-boom-in-a-generation-idUSKBN2B90KE
9,Dollar flat to slightly up ahead of Fed guidance,2021-03-17T15:18:59Z,"The U.S. dollar was flat to slightly higher on Wednesday, with 10-year Treasury yields hitting fresh 13-month highs ahead of the outcome of a Federal Reserve policy meeting which could shed some light on the timing of future rate hikes and the central bank's tolerance for...","NEW YORK (Reuters) - The U.S. dollar was flat to slightly higher on Wednesday, with 10-year Treasury yields hitting fresh 13-month highs ahead of the outcome of a Federal Reserve policy meeting which could shed some light on the timing of future rate hikes and the central bank’s tolerance for rising yields.
FILE PHOTO: U.S. One dollar banknotes are seen in front of displayed stock graph in this illustration taken, February 8, 2021. REUTERS/Dado Ruvic/Illustration
With Fed policymakers expected to forecast the fastest U.S. economic growth in decades in the wake of COVID-19 vaccinations and $1.9 trillion in new stimulus, market participants will be focused on clues that the central bank could start raising rates in 2023, earlier than it had said.
“The spike in U.S. yields dictated the positioning before the Fed,” said Edward Moya, senior market analyst, at online FX broker OANDA.
“The market is anticipating a much more optimistic outlook by the Fed and with that you’re going to get higher Treasury yields, and that would be supportive for the dollar,” he added.
The U.S. benchmark 10-year note yield rose to a 13-month peak of 1.676% and was last up at 1.655%.
Ahead of the Fed statement later on Wednesday, eurodollar futures, which track short-term rate expectations, have priced a 90% chance of a rate hike by December 2022, with three hikes seen in 2023.
In mid-morning trading, the dollar index was flat at 91.865.
The euro EUR=EBS was up 0.1% at $1.1912, after declining in the past three sessions.
Hurt by a possible delay in the European Union’s vaccination effort, the euro seemed set to test last week’s 3-1/2-month low of $1.1835.
Europe’s medicines watchdog will release results of its investigation into incidents of bleeding, blood clots and low platelet counts in recipients of AstraZeneca’s coronavirus vaccine on Thursday afternoon.
Europe’s painful recovery from the pandemic is in sharp contrast with other economies, which seem less dependent on monetary stimulus to pull though.
The Bank of Canada for instance is likely to reduce its bond purchases as soon as next month, strategists say.
The rouble fell 1.3% against the greenback to 73.78 per dollar, after U.S. President Joe Biden said Russian President Vladimir Putin would face consequences for directing efforts to swing the 2020 U.S. presidential election to Donald Trump.
Against the yen, the greenback firmed 0.2% to 109.17 yen, hovering near nine-month highs hit this week.
The British pound was flat at $1.3896%, recovering from profit-taking after it hit a near three-year high last month on the back of a fast vaccine roll-out.
Commodity-linked currencies including the Australian dollar, the New Zealand dollar and the Canadian dollar traded lower against the U.S. dollar.
In the cryptocurrency market, bitcoin fell 3.4% to $54,978.00, slipping further away from a record high of $61,781.83 hit on Saturday.",https://www.reuters.com/article/global-forex/forex-dollar-flat-to-slightly-up-ahead-of-fed-guidance-idUSL1N2LF1AF
