,title,publishedAt,description,content,url
0,How Does Increasing Interest Rates Help With Inflation?,2022-06-15T17:17:44Z,"The largest interest rate hike in 28 years, three-quarters of a percentage point, was announced by the Federal Reserve as it tries to rein in surging prices.","The Federal Reserve announcedits largest interest rate hike in 28 years on Wednesday in an attempt to battle the nation's continuing surge in inflation. Financial experts have said the key to this strategy is supply and demand.
The Federal Reserve—the nation's central bank, commonly called ""the Fed""—increased interest rates by three-quarters of a percentage point. The move comes after the government released new numbers for the consumer price index that showed annual inflation moderated in April. However, the index increased at an annual rate of 8.3 percent, and the Bureau of Labor Statistics said last Friday that inflation rose 8.6 percent from a year ago, the fastest increase since 1981.
The Fed's plan, which was announced to the media by Chairman Jerome Powell, is to raise short-term interest rates to battle inflation. When discussing rising inflation, many experts point to the positive growth seen in the economy: More people have more money, but there are too few goods to buy. This results in a rise in prices.
For a better explanation of why the Fed is raising interest rates, The New York Times consulted with two experts for a story the newspaper ran on Tuesday. One was Kathy Jones, the chief fixed-income strategist at the Schwab Center for Financial Research, and the other was Edmund Phelps, a Columbia University economist. They explained that the Fed is seeking to restore a balance in supply and demand with an increase in interest rates by making it more expensive to borrow money.
In other words, the Fed's hope is that people will be discouraged from spending their money because of higher interest rates, which will decrease demand and eventually lower inflation.
One example discussed in the Times was the recent rise in mortgage rates. While this makes it more expensive to buy a house, inflation may not be affected in the short term because of the high demand for houses, a result of the coronavirus pandemic. While the Fed's interest rate increase can't address a housing shortage, higher rates could eventually address the relationship between supply and demand in a year or more, because fewer people will be taking on new mortgages.
""By raising rates, the Fed is trying to make you slow down your spending. That happens when the cost of money goes up for a car loan or mortgage or something else you want to spend money on,"" Jones told the Times. ""The higher cost of money reduces your purchasing power—what you can afford to buy—and the Fed is effectively making you buy less. And that should bring down inflation.""
Phelps said the current economic situation is a result of ""aggregate demand exceeding supply, and that's causing prices to rise."" Therefore, he said, the Fed is trying to ""clamp down on demand"" by raising interest rates.
Jim Baird, chief investment officer at Plante Moran Financial Advisors, told CNBC that he thinks the interest rate hike may not be enough to address inflation.
""Can the Fed bring down inflation on their own? I think the answer is 'no,'"" Baird told the business news outlet. ""They certainly can help rein in the demand side by higher interest rates. But it's not going to unload container ships, it's not going to reopen production capacity in China, it's not going to hire the long-haul truckers we need to get things across the country.""
However, Baird noted that ""the Fed has been reasonably successful in convincing markets that they have their eye on the ball and long-term inflation expectations have been held in check.""
He added, ""As we look forward, that will continue to be the primary focus. It's something that we're watching very closely, to make sure that investors don't lose faith in [the central bank's] ability to keep a lid on long-term inflation.""
Update 6/15/22, 3 p.m. ET: This story was updated with the Federal Reserve's announcement of its 0.75 percent interest rate hike.",https://www.newsweek.com/how-does-increasing-interest-rates-help-inflation-1716144
1,"U.S. Federal Reserve hikes target interest rate by 0.75 percentage point, flags slowing economy",2022-06-15T17:05:21Z,The rate hike was the biggest made by the U.S. central bank since 1994,"The Federal Reserve raised its target interest rate by three-quarters of a percentage point on Wednesday to stem a disruptive surge in inflation, and projected a slowing economy and rising unemployment in the months to come.
The rate hike was the biggest made by the U.S. central bank since 1994, and was delivered after recent data showed little progress in its inflation battle.
U.S. central bank officials flagged a faster path of increases in borrowing costs to come as well, more closely aligning monetary policy with a rapid shift this week in financial market views of what it will take to bring price pressures under control.
“Inflation remains elevated, reflecting supply and demand imbalances related to the pandemic, higher energy prices and broader price pressures,” the central bank’s policy-setting Federal Open Market Committee said in a statement at the end of its latest two-day meeting in Washington. “The committee is strongly committed to returning inflation to its 2% objective.”
The statement continued to cite the Ukraine war and China lockdown policies as sources of inflation.
The action raised the short-term federal funds rate to a range of 1.50% to 1.75%, and Fed officials at the median projected the rate increasing to 3.4% by the end of this year and to 3.8% in 2023 - a substantial shift from projections in March that saw the rate rising to 1.9% this year.
The stricter monetary policy was accompanied with a downgrade to the Fed’s economic outlook, with the economy now seen slowing to a below-trend 1.7% rate of growth this year, unemployment rising to 3.7% by the end of this year, and continuing to rise to 4.1% through 2024.
While no policymaker projected an outright recession, the range of economic growth forecasts edged toward zero in 2023 and the federal funds rate was seen falling in 2024.
The projections are a break with recent Fed efforts to cast tighter monetary policy and inflation control as consistent with steady and low unemployment. The 4.1% jobless rate seen in 2024 is now slightly above the level Fed officials generally see as consistent with full employment.
Since March, when Fed officials projected they could raise rates and control inflation with the unemployment rate remaining around 3.5%, inflation has stubbornly remained at a 40-year high, with no sign of it reaching the peak Fed policymakers hoped would arrive this spring.
Even with the more aggressive interest rate measures taken on Wednesday, policymakers nevertheless see inflation as measured by the personal consumption expenditures price index at 5.2% through this year and slowing only gradually to 2.2% in 2024.
Kansas City Fed President Esther George was the only policymaker to dissent in Wednesday’s decision in preference for a half-percentage-point hike.
Fed Chair Jerome Powell is scheduled to hold a news conference at 2:30 p.m. EDT (1830 GMT) to elaborate on the latest policy meeting.
Inflation has become the most pressing economic issue for the Fed and has begun to shape the political landscape as well, with household sentiment worsening amid rising food and gasoline prices.
Be smart with your money. Get the latest investing insights delivered right to your inbox three times a week, with the Globe Investor newsletter. Sign up today.",https://www.theglobeandmail.com/business/economy/interest-rates/article-us-fed-expected-to-ramp-up-inflation-fight-with-big-rate-hike/
2,The Fed hasn't announced a 75-point-hike in nearly 30 years,2022-06-15T16:56:25Z,"The last time the Federal Reserve raised rates by 75 basis points was in 1994, when Alan Greenspan brought the US economy down for a soft landing. This time, though, the Fed finds itself in very different conditions.","The last time the US Federal Reserve raised interest rates by 75 basis points, a Democratic president was in the second year of his term, the stock market had just enjoyed a buoyant couple of years, and a Tom Cruise movie was in the theaters. Not so different from now—except that it was 1994, no one was worrying about a recession, and there was no inflation to speak of.
In November 1994, Alan Greenspan, the then-chairman of the Federal Reserve, announced a rate hike from 4.75% to 5.5%. Under Greenspan, the Fed had been slowly tightening the screws, after leaving rates untouched throughout 1993. From 3.25% in January 1994, the rates crept up all year, until they leaped those 75 basis points in November.
To observers, and particularly to the Clinton White House, these moves were befuddling. Inflation was at its lowest in two decades, hovering around 2.7%, but with market indices thriving, Greenspan thought he felt the first licks of warmth from a heating economy. He was such a hawk that he favored raising rates preemptively—to the point, his critics said, of not allowing the economy to flourish. “Sometimes, when Greenspan was due to come over to the White House, the president would entertain his advisers with an imitation of the Fed chairman: a cheerless old man droning on about inflation,” wrote Sebastian Mallaby, Greenspan’s biographer. When Greenspan proposed the 75-basis-point hike to his colleagues, Mallaby added, “it was as though Greenspan had listened to [speaker Newt] Gingrich and Clinton wax lyrical about the economy’s potential and had resolved to pick a fight with both of them.”
The soft landing of 1994
In retrospect, economists think that Greenspan’s tightening brought the US down into a soft landing—a cooling of the markets that avoids the kind of recession often triggered by sharp, sudden rises in interest rates. Despite another rate increase by 50 basis points in February 1995, the Dow Jones rose more than 33% over the course of that year, showing that the economy’s spirits were unaffected by Greenspan’s great hike. Inflation stayed mild. We will never know the counterfactual, of course; prices may have remained low anyway, thanks to the efficiencies of rapid globalization, and Greenspan may have nipped a larger economic boom in the bud. But as the phrase goes: no harm, no foul.
Jerome Powell, the current Fed chair, finds himself in a very different position. He is trying to fight already blazing fires with respect to both inflation, which has risen to 8.6%, and the plunging in the stock market. Fears of a recession abound, in large part because everyone expects the Fed will hit the brakes hard very soon to tame prices. Powell wants a soft landing as well. Unlike Greenspan in 1994, though, he is already feeling turbulence.",https://qz.com/2178185/the-fed-hasnt-announced-a-75-point-hike-in-nearly-30-years/
3,Oil prices fall over 1% as Fed hikes interest rates,2022-06-15T16:31:30Z,Oil prices fell more than 1% on Wednesday as the Federal Reserve raised its target interest rate by three-quarters of a percentage point amid demand woes and as U.S. oil production reached pre-pandemic levels.,"Models of oil barrels and a pump jack are displayed in front of a rising stock graph and ""$100"" in this illustration taken February 24, 2022. REUTERS/Dado Ruvic/Illustration
Summary U.S. crude output hits highest level since April 2020
Gasoline inventories post surprise drawdown
Fed hikes rates by 0.75 percentage point
Recession fears, China COVID lockdowns cloud outlook
OPEC+ continues to produce below target
HOUSTON, June 15 (Reuters) - Oil prices fell more than 1% on Wednesday as the Federal Reserve raised its target interest rate by three-quarters of a percentage point amid demand woes and as U.S. oil production reached pre-pandemic levels.
Brent crude futures for August were down $1.7, or 1.5%, at $119.46 a barrel by 2:07 p.m. ET (1705 GMT), having fallen as low as $119.26 earlier in the session. It briefly turned positive, rising 2 cents, after the rate hike announcement.
U.S. West Texas Intermediate crude for July fell $2.21, or 1.8%, to $116.72 a barrel, after dropping to a low of $116.15.
Register now for FREE unlimited access to Reuters.com Register
The rate hike was the biggest by the U.S. central bank since 1994, and markets worry it could slam fuel demand. read more
Meanwhile, U.S. crude production, which has been largely stagnant over the last few months, edged up 100,000 barrels per day last week to 12 million bpd, its highest level since April 2020, data from the Energy Information Administration showed.
""A little bit of that uptick in domestic production maybe the first sign of more to come there,"" said John Kilduff, a partner at Again Capital LLC.
The data also showed a build in U.S. crude stocks and distillate inventories, while gasoline posted a surprise drawdown on the back of the summer driving season. read more
Drivers around the world were tolerating record-high prices for road fuels, data showed. read more
The European Central Bank promised fresh support and a new tool on Wednesday to temper a market rout that has fanned fears of a new debt crisis on the euro area's southern rim but appears to have disappointed investors looking for bolder steps. read more
Adding to demand woes, China's latest COVID outbreak has raised fears of a new phase of lockdowns. read more
Higher oil prices and weakening economic forecasts are dimming futures demand prospects, the International Energy Agency said. read more
But persistent concerns about tight supply meant oil prices were still holding near $120 a barrel.
The Organization of the Petroleum Exporting Countries and its allies, known as OPEC+, are struggling to reach their monthly crude production quotas, recently hit by a political crisis that has reduced Libya's output. read more
""Because OPEC production is still falling noticeably short of the announced level, this would result in a supply deficit of around 1.5 million barrels per day on the oil market in the second half of the year,"" said Carsten Fritsch, commodity analyst at Commerzbank in Frankfurt.
Oil prices gained some support from tight gasoline supply. U.S. President Joe Biden told oil companies to explain why they were not putting more gasoline into the market. read more
Register now for FREE unlimited access to Reuters.com Register
Additional reporting by Rowena Edwards in London, Koustav Samanta in Singapore, Sonali Paul in Melbourne and Laura Sanicola in New York; Editing by Marguerita Choy, Jonathan Oatis and David Gregorio
Our Standards: The Thomson Reuters Trust Principles.",https://www.reuters.com/markets/europe/oil-prices-slip-ahead-expected-us-fed-interest-rate-hike-2022-06-15/
4,Rising prices may turn Fed into reluctant villain,2022-06-15T16:21:59Z,"The nice-guy central banker has no place in a world of high inflation. Consumer prices in the United States jumped by a forecast-busting 8.6% in May, year-over-year. Federal Reserve Chair Jay Powell now has little choice but to go bigger on rate hikes, inflicting more pain on people already struggling with high food and gas prices. Doing so is long-term rational, and short-term villainous.","WASHINGTON, June 10 (Reuters Breakingviews) - The nice-guy central banker has no place in a world of high inflation. Consumer prices in the United States jumped by a forecast-busting 8.6% in May, year-over-year. Federal Reserve Chair Jay Powell now has little choice but to go bigger on rate hikes, inflicting more pain on people already struggling with high food and gas prices. Doing so is long-term rational, and short-term villainous.
Friday’s inflation numbers punctured the theory – borne out by economists surveyed by Reuters – that prices had steadied in May. Instead, they jumped to their highest level since 1981. Grocery costs rose even more than the headline number with a nearly 12% year-on-year increase, the Labor Department said on Friday. Gas, the life-blood of the U.S. economy, was up almost 49% from a year ago.
Powell’s only option is to hurt Americans more. Last month, he essentially ruled out rate increases of more than 0.5 percentage points at a time. With inflation surging rather than receding read more , he may have to consider larger hikes – say, three-quarters of a percentage point – that will make credit-card balances and mortgages more expensive, and possibly tip the economy into a recession.
Register now for FREE unlimited access to Reuters.com Register
Consumers were already in distress read more . An index that measures mortgage-application volumes fell to its lowest level in 22 years because of higher borrowing rates, the Mortgage Bankers Association said on Wednesday. Households are spending an extra $341 a month to purchase the same goods and services as they did a year ago, according to Moody’s Analytics.
Paul Volcker’s example might offer some solace for Powell. Central bank chief from 1979 to 1987, Volcker took on inflation that had hit 13.5% the year after he was appointed and doubled interest rates to nearly 20% in just six months. Back-to-back recessions ensued; the unemployment rate hit almost 11% in 1982. Some lawmakers proposed impeaching Volcker. But a year later, inflation was down to 3.2%, and the economy boomed thereafter.
Powell likely won’t have to make as big of a move on rates, but hiking them in larger increments will still harm average Americans. And it’s unclear how much influence monetary policy will have given the surge in food and gas prices is largely due to war in Ukraine. As with Volcker, history may deem Powell a hero – but he is on course to make plenty of enemies in the meantime.
Follow @GinaChon on Twitter
(The author is a Reuters Breakingviews columnist. The opinions expressed are her own.)
CONTEXT NEWS
The U.S. consumer price index, a measure of inflation, rose 1% in May from April and increased 8.6% year-over-year, the Labor Department said on June 10. Economists surveyed by Reuters expected a monthly increase of 0.7% and an 8.3% jump from a year ago.
Register now for FREE unlimited access to Reuters.com Register
Editing by John Foley and Amanda Gomez
Our Standards: The Thomson Reuters Trust Principles.
Opinions expressed are those of the author. They do not reflect the views of Reuters News, which, under the Trust Principles, is committed to integrity, independence, and freedom from bias.",https://www.reuters.com/breakingviews/rising-prices-may-turn-fed-into-reluctant-villain-2022-06-10/
5,Fed expected to dramatically hike interest rate,2022-06-15T16:00:26Z,The Federal Reserve is expected to raise interest rates significantly on Wednesday.,"The Federal Reserve is expected to raise interest rates significantly on Wednesday, escalating a strategy of increased borrowing costs that aims to dial back historic inflation Central bankers are expected to consider a rate hike of 0.75%, which would mark the largest increase since 1994. The potentially dramatic rate increase follows new inflation data that showed a reacceleration of price increases to levels not seen for more than four decades, dashing hopes that inflation had reached its peak.The Fed is also expected to indicate that more rate hikes will follow in the coming months.An increase to the benchmark interest rate raises borrowing costs for consumers and businesses, which in theory should slash inflation by slowing the economy and eating away at demand. But the strategy also risks tipping the economy into a recession . The rate hike will likely increase everything from credit card fees to mortgage rates.The Federal Reserve raised its benchmark interest rate by 0.5% last month, and central bankers had signaled the same increase for June. But a persistent surge in costs appears to have prompted a reevaluation. The consumer price index, or CPI, stood at 8.6% year-over-year in May, a significant increase from 8.3% the month prior, according to data released by the U.S. Bureau of Labor Statistics on Friday.A rate hike of 0.75% would bring the interest rate to a range of 1.5% to 1.75%.President Joe Biden has touted the economic recovery from a coronavirus-induced downturn, but acknowledged that many American households are struggling with high costs.""Jobs are back, but prices are still too high,"" he said during a speech in Philadelphia on Tuesday.Republican members of Congress have criticized Biden for the price hikes, suggesting they stem from his mismanagement of the economy. Biden has attributed high prices to the disruption of food and gas markets that has resulted from the Russian invasion of Ukraine , calling the sky-high inflation ""Putin's price hike"" -- a term the administration has used repeatedly.",https://abc7.com/fed-expected-to-dramatically-hike-interest-rate/11961849/
6,Fed raises interest rate by 0.75%,2022-06-15T16:00:26Z,The Federal Reserve is expected to raise interest rates significantly on Wednesday.,"The Federal Reserve raised interest rates significantly on Wednesday, hiking it 0.75%, escalating a strategy of increased borrowing costs that aims to dial back historic inflation The rate hike of 0.75% marks the largest increase since 1994. The dramatic rate increase follows new inflation data that showed a reacceleration of price increases to levels not seen for more than four decades, dashing hopes that inflation had reached its peak.""We at the Fed understand the hardship that high inflation is causing and we're strongly committed to bringing inflation back down,"" Federal Reserve Chair Jerome Powell said on Wednesday.The Federal Reserve ""anticipates ongoing increases"" in its benchmark interest rate, he added.A rate hike of 0.75% brings the interest rate to a range of 1.5% to 1.75%""The invasion of Ukraine by Russia is causing tremendous human and economic hardship,"" the Federal Reserve said in a statement on Wednesday. ""The invasion and related events are creating additional upward pressure on inflation and are weighing on global economic activity. In addition, COVID-related lockdowns in China are likely to exacerbate supply chain disruptions.""""The Committee is highly attentive to inflation risks,"" the central bank added.The Fed also indicated that more rate hikes will follow in the coming months.An increase to the benchmark interest rate raises borrowing costs for consumers and businesses, which in theory should slash inflation by slowing the economy and eating away at demand. But the strategy also risks tipping the economy into a recession . The rate hike will likely increase everything from credit card fees to mortgage rates.The Federal Reserve raised its benchmark interest rate by 0.5% last month, and central bankers had signaled the same increase for June. But a persistent surge in costs appears to have prompted a reevaluation. The consumer price index, or CPI, stood at 8.6% year-over-year in May, a significant increase from 8.3% the month prior, according to data released by the U.S. Bureau of Labor Statistics on Friday.In a statement, the Federal Reserve said it's ""strongly committed to returning inflation to its 2 percent objective.""President Joe Biden has touted the economic recovery from a coronavirus-induced downturn, but acknowledged that many American households are struggling with high costs.""Jobs are back, but prices are still too high,"" he said during a speech in Philadelphia on Tuesday.Republican members of Congress have criticized Biden for the price hikes, suggesting they stem from his mismanagement of the economy. Biden has attributed high prices to the disruption of food and gas markets that has resulted from the Russian invasion of Ukraine , calling the sky-high inflation ""Putin's price hike"" -- a term the administration has used repeatedly.",https://abc7.com/fed-raises-interest-rate-by-075%25/11961849/
7,Consider Hiding Behind the 2x Long VIX Futures ETF (UVIX) As the Federal Reserve Gears up to Hike Rates by Most Since the 1990s,2022-06-15T15:55:00Z,"UVIX has been one of the best performing instruments so far this year, having recorded gains of over 26 percent since the start of 2022","This is not investment advice. The author has no position in any of the stocks mentioned. WCCF TECH INC has a disclosure and ethics policy.
Akin to a calm before the proverbial storm, the benchmark S&P 500 index is in the positive territory at the time of writing ahead of the US Federal Reserve’s momentous FOMC meeting later today, where the apex monetary institution is expected to unleash another barrage of interest rate hikes to try to tame the ongoing inflationary impulse, thereby setting the stage for abnormal volatility. In this uncertain environment, the 2x Long VIX Futures ETF (UVIX) might be the perfect refuge for battered investors.
As a refresher, UVIX aims to provide investors with 2x the daily percentage changes in near-term VIX futures. For the uninitiated, VIX futures are the derivative instruments of the CBOE Volatility Index, colloquially known as the VIX and which acts as the market’s “fear index”. Since UVIX aims to provide double the return generated by VIX futures, it is a levered product, and investors should tread with care in accordance with their respective risk tolerance.
Coronavirus Pandemic Forces the Fed to Unleash a Massive Bazooka – Welcome to the Era of Zero/Negative Interest Rates
Coming back, as markets crash and volatility increases, VIX futures also increase. Consequently, in an uncertain environment, UVIX can act as a near-perfect refuge for battered investors. On the flip side, due to its levered nature, the instrument can also result in outsized losses relatively quickly.
So, why do we think investors should consider hiding behind UVIX today? Well, for starters, UVIX has been one of the best performing instruments so far this year, having recorded gains of over 26 percent since the start of 2022. For comparison, the benchmark S&P 500 index is down over 21 percent during the same period.
Moreover, as stated earlier, the Federal Reserve is widely expected to raise the Fed Funds rate by a sizable quantum. The snippet above lays down the probability of interest rate hikes that can be expected today. As is evident, the market has virtually locked in a 75 bp (0.75 percent) increase in the Fed Funds rate, with a 100 bp increase also in play. Bear in mind that peculation has been growing over the past few days that the Fed might go full scorch-earth and hike rates by 100 bp or a full percentage. Even if we get a 75 bp increase today, it would still mark the fastest pace of interest rate hikes since the 1990s. All of this uncertainty plays into UVIX’s strengths.
And yes, 100 bps tomorrow, in July and thereafter would be better. The sooner the @federalreserve can get to a terminal FF rate and thereafter can begin to ease, the sooner the markets can recover. https://t.co/lFDNvLl3oU — Bill Ackman (@BillAckman) June 14, 2022
Coronavirus Continues to Act as a Dampener on U.S. Economic Growth, as per Federal Reserve’s Latest Beige Book Report
Bear in mind that a rising interest rate environment, particularly when paired with near-term growth concerns, is an anathema for risk assets in general. It is for this reason that equities have had one of the worst starts to the year in a very long time. Nonetheless, there is a section of analysts and high-profile investors who view a potential 100 bp hike by the Fed in a positive light, postulating that the sooner the Fed achieves its terminal interest rate target, the faster markets can calm down. Therefore, there remains a material probability that a market-wide rally might result in the aftermath of the FOMC’s decision, hammering UVIX in the process.
Any rally, if it does materialize, would be short-lived, in our opinion, for the simple matter that the overarching goal of the Fed’s hawkish stance is to curb the ongoing inflationary impulse. And curbing the wealth effect pervading the US economy by hammering risk assets is an integral part of this strategy. Consequently, as long as inflation remains near multi-decadal highs, any relief rally is likely to be met with a much more hawkish commentary from the Fed, thereby strengthening UVIX’s investment thesis for the time being.
It is hardly surprising, therefore, that retail investors are paying attention to UVIX in this uncertain environment. As an illustration, UVIX was mentioned 373 times in comments on the WallStreetBets forum over the past 7 days. For comparison, the QQQ ETF was mentioned 160 times during the same period.
Update: The Federal Reserve Hikes Rates by 75 Basis Points
*(US) FOMC RAISES TARGET RANGE BY 75BPS TO 1.50-1.75% (AS SPECULATED)
(More at https://t.co/pEtz8qn6VC) — TradeTheNews.com (@Trade_The_News) June 15, 2022
The Federal Reserve has hiked its benchmark interest rate by 75 bp or 0.75 percent, marking the highest rate of increase since 1994.
Disclaimer: This is not an investment advice.",https://wccftech.com/consider-hiding-behind-the-2x-long-vix-futures-etf-uvix-as-the-federal-reserve-gears-up-to-hike-rates-by-most-since-the-1990s/
8,US STOCKS-Growth stocks lift Wall Street ahead of Fed's rate decision,2022-06-15T14:15:02Z,"Wall Street's main indexes climbed more than 1% on Wednesday, boosted by gains in beaten-down growth and financial stocks, with investors waiting to see how high the Federal Reserve would raise interest rates at its policy meeting to quell inflation. Ten of the 11 major S&P sectors advanced in early trading, with nine of them up more than 1%.","Wall Street's main indexes climbed more than 1% on Wednesday, boosted by gains in beaten-down growth and financial stocks, with investors waiting to see how high the Federal Reserve would raise interest rates at its policy meeting to quell inflation.
Ten of the 11 major S&P sectors advanced in early trading, with nine of them up more than 1%. Leading the pack were consumer discretionary and financials, which rose 1.6% and 1.7%, respectively. The energy sector was the lone decliner, dropping 0.5%.
Market heavyweights Apple Inc, Meta Platforms , Alphabet Inc, Microsoft Corp and Amazon.com Inc added between 1.3% and 2.5%. Traders are almost fully pricing in a 75 basis point hike from the Fed, up from 8.2% a week ago, according to CME's FedWatch Tool. Such a big hike would lift the Fed's short-term target policy rate to a range of 1.5% and 1.75%.
The central bank will release its statement at 2 p.m. ET (1800 GMT), with a press briefing by Fed Chair Jerome Powell expected at 2:30 p.m. ET. ""The Fed is going to go 75 basis points and attempt to talk very hawkish to try to regain control of the narrative, and when it's all over, investors will breathe a sigh of relief,"" said Zach Hill, head of portfolio strategy at Horizon Investments.
""But the medium-term (market) outlook is the Fed wanting to tighten financial conditions and so that means lower equity valuations."" Worries about surging inflation, higher borrowing costs and rising challenges to economic growth have walloped global equities this year.
The benchmark S&P 500 index on Monday marked a more than 20% decline from its record closing high on Jan. 3, confirming it has been in a bear market, according to a commonly used definition. Data showed U.S. retail sales unexpectedly fell 0.3% in May as motor vehicle purchases declined amid shortages, and record high gasoline prices pulled spending away from other goods.
Economists polled by Reuters had forecast retail sales gaining 0.2% last month. At 9:44 a.m. ET, the Dow Jones Industrial Average was up 315.84 points, or 1.04%, at 30,680.67, the S&P 500 was up 48.12 points, or 1.29%, at 3,783.60, and the Nasdaq Composite was up 179.38 points, or 1.66%, at 11,007.73.
Goldman Sachs rose 2.4% to lead gains among the big banks. Nucor Corp jumped 4.6% after it forecast upbeat current-quarter profit on strong steel demand.
Boeing Co surged 4.7% after China Southern Airlines Co Ltd this week conducted test flights with a 737 MAX plane for the first time since March, in a sign the jet's return in China could be nearing as demand rebounds. Advancing issues outnumbered decliners by a 5.79-to-1 ratio on the NYSE and by a 3.81-to-1 ratio on the Nasdaq.
The S&P index recorded one new 52-week highs and 30 new lows, while the Nasdaq recorded seven new highs and 77 new lows.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/2074236-us-stocks-growth-stocks-lift-wall-street-ahead-of-feds-rate-decision
9,Here’s What the Federal Reserve’s 0.75 Percentage Point Rate Hike,2022-06-15T14:00:43Z,"The Fed announced its highest rate hike in 28 years to fight inflation. Here’s how that impacts your credit card, mortgage, car loan, student debt and...","The Federal Reserve raised its target federal funds rate by 0.75 percentage points, the largest increase in nearly three decades, at the end of its two-day meeting Wednesday in an effort to quell runaway inflation.
""We at the Fed understand the hardship that high inflation is causing,"" Federal Reserve Chairman Jerome Powell said in a press briefing Wednesday. ""We're strongly committed to bringing inflation back down and we're moving expeditiously to do so.""
More from Invest in You:
What new graduates need to know about money and jobs
What Gen Z and millennials want from their employers
Employers boost mental wellness perks amid Great Resignation
Stay informed about local news and weather. Get the NBC10 Boston app for iOS or Android and pick your alerts.
The latest move is only one part of a rate-hiking cycle, which aims to crush inflation without tipping the economy into a recession, as some fear could happen. The Fed last raised rates by 75 basis points in November 1994.
""The motivation for all of this is that prices are going up,"" said Chester Spatt, a professor of finance at Carnegie Mellon University's Tepper School of Business. ""The Fed is trying to fight that with higher interest rates to reduce demand.""
For consumers, this aggressive approach could eventually bring relief from surging prices. It also comes at a cost.
What the federal funds rate means to you
The federal funds rate, which is set by the central bank, is the interest rate at which banks borrow and lend to one another overnight. Although that's not the rate that consumers pay, the Fed's moves still affect the borrowing and saving rates they see every day.
""We're certainly going to see the cost of borrowing escalate relatively quickly,"" Spatt said.
With the backdrop of rising rates and future economic uncertainty, there are specific steps consumers should be taking to stabilize their finances — including paying down debt, especially costly credit card and other variable rate debt, and increasing savings, said Greg McBride, chief financial analyst at Bankrate.com.
Pay down high-rate debt
Since most credit cards have a variable interest rate, there's a direct connection to the Fed's benchmark, so short-term borrowing rates are already heading higher.
Credit card rates are currently 16.61%, on average, significantly higher than nearly every other consumer loan and may closer to 19% by the end of the year — which would be a new record, according to Ted Rossman, a senior industry analyst at CreditCards.com.
If the APR on your credit card rises to 18.61% by the end of 2022, it will cost you another $832 in interest charges over the lifetime of the loan, assuming you made minimum payments on the average $5,525 balance, Rossman calculated.
If you're carrying a balance, try consolidating and paying off high-interest credit cards with a lower interest home equity loan or personal loan or switch to an interest-free balance transfer credit card, he advised.
Consumers with an adjustable-rate mortgage or home equity lines of credit may also want to switch to a fixed rate, Spatt said.
Because longer-term 15-year and 30-year mortgage rates are fixed and tied to Treasury yields and the broader economy, those homeowners won't be immediately impacted by a rate hike.
However, the average interest rate for a 30-year fixed-rate mortgage is also on the rise, reaching 6.28% this week — up more than three full percentage points from 3.11% at the end of December.
""Given that they've already gone up so dramatically, it's difficult to say just how much higher mortgage rates will go by year's end,"" said Jacob Channel, senior economic analyst at LendingTree.
On a $300,000 loan, a 30-year, fixed-rate mortgage would cost you about $1,283 a month at a 3.11% rate. If you paid 6.28% instead, that would cost an extra $570 a month or $6,840 more a year and another $205,319 over the lifetime of the loan, according to Grow's mortgage calculator.
Even though auto loans are fixed, payments are getting bigger because the price for all cars is rising, so if you are planning to finance a new car, you'll shell out more in the months ahead.
Federal student loan rates are also fixed, so most borrowers won't be impacted immediately by a rate hike. However, if you have a private loan, those loans may be fixed or have a variable rate tied to the Libor, prime or T-bill rates — which means that as the Fed raises rates, borrowers will likely pay more in interest, although how much more will vary by the benchmark.
That makes this a particularly good time identify the loans you have outstanding and see if refinancing makes sense.
Hunt for higher savings rates
While the Fed has no direct influence on deposit rates, they tend to be correlated to changes in the target federal funds rate. As a result, the savings account rate at some of the largest retail banks are barely above rock bottom, currently a mere 0.07%, on average.
""The rates paid by bigger banks are largely unchanged so where you have your savings is really important,"" McBride said.
Thanks, in part, to lower overhead expenses, the average online savings account rate is closer to 1%, much higher than the average rate from a traditional, brick-and-mortar bank.
""If you have money sitting in a savings account earning 0.05%, moving that to a savings account paying 1% is an immediate twentyfold increase with further benefits still to come as interest rates rise,"" according to McBride.
Top-yielding certificates of deposit, which pay about 1.5%, are even better than a high-yield savings account.
However, because the inflation rate is now higher than all of these rates, any money in savings loses purchasing power over time.
To that end, ""one main opportunity out there is the possibility of buying some I bonds from the U.S. government,"" Spatt said.
These inflation-protected assets, backed by the federal government, are nearly risk-free and pay a 9.62% annual rate through October, the highest yield on record.
Although there are purchase limits and you can't tap the money for at least one year, you'll score a much better return than a savings account or a one-year CD.
What's coming next for interest rates
Consumers should prepare for even higher interest rates in the coming months.
Even though the Fed has already raised rates multiple times this year, more hikes are on the horizon as the central bank grapples with inflation.
While expectations for those increases had been quarter and half-point hikes at each meeting, the central bank could hand out further 50 or 75 basis point increases if inflation doesn't start to cool down.
Subscribe to CNBC on YouTube.",https://www.nbcboston.com/news/business/money-report/heres-what-the-federal-reserves-three-quarter-point-rate-hike-the-highest-in-28-years-means-for-you/2748518/
