,title,publishedAt,description,content,url
0,Euro zone government bond yields tread water ahead of Fed,2022-11-02T16:46:23Z,"Euro zone government bond yields drifted higher on Wednesday ahead of the Federal Reserve's policy meeting, after U.S. employment data tempered expectations for the central bank to signal it may not raise interest rates as quickly.
Italy's 10-year government bond yield also held steady at 4.292%, leaving the premium to German 10-year debt yields at 215 bps.","Euro zone government bond yields drifted higher on Wednesday ahead of the Federal Reserve's policy meeting, after U.S. employment data tempered expectations for the central bank to signal it may not raise interest rates as quickly. U.S. job openings unexpectedly rose in September, suggesting demand for labour remained strong, while a separate measure of private-sector employment showed more expansion in October than economists had previously forecast.
Investors widely expect the Fed to raise rates by another 75 basis points (bps) to 3.75%-4.00%. Money markets show U.S. rates are likely to peak in the first half of 2023 at 4.75-5.00%. The European Central Bank (ECB), meanwhile, just raised rates to 1.5% and is expected to finish its tightening cycle in just under a year, when rates could reach 2.8%. ""We expect the 10-year Bund yield to be at 2.25-2.5% by the end of the year,"" said Rohan Khanna, research strategist at UBS.
""We see the euro area's inflation at around 10% in the next two or three months, which means that the ECB will find it hard to signal a slowdown in its monetary tightening path,"" he added. The U.S. Federal Reserve's Federal Open Market Committee (FOMC) will issue a statement at 1800 GMT, and Chair Jerome Powell will hold a news conference half an hour later.
Yields on the German benchmark Bund yield were virtually unchanged on the day at 2.13%, as were those on the two-year Schatz, which held at 1.969%. On the supply front, the German central bank topped up a 10-year ""green"" Bund for an average yield of 2.07%, up from a previous yield of 1.05% and just managed to attract enough bids to cover the auction.
Green debt has struggled this year, as soaring energy prices have knocked climate-friendly investing further down asset managers' agendas, in some cases, and rising interest rates have generally weighed heavily on fixed income. ""That big charge into ESG-type debt has been one of the graveyard trades for this year. A lot of green debt has performed very badly,"" ADM Investor Services chief global economist Marc Ostwald said.
Euro area data on Wednesday painted a bleak picture, after manufacturing activity contracted more sharply than initially estimated in October and pointed to a sector in recession. Italy's 10-year government bond yield also held steady at 4.292%, leaving the premium to German 10-year debt yields at 215 bps.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/headlines/2236319-euro-zone-government-bond-yields-tread-water-ahead-of-fed
1,Stocks and peso retreat on US Fed interest hike,2022-11-02T16:00:00Z,"Stocks fell Monday after the US Federal Reserve raised interest rates and Chairman Jerome Powell suggested they would go higher than expected, blowing a hole in hopes for a more dovish pivot in its fight against inflation.","Stocks fell Monday after the US Federal Reserve raised interest rates and Chairman Jerome Powell suggested they would go higher than expected, blowing a hole in hopes for a more dovish pivot in its fight against inflation.
The PSE index, the 30-company benchmark of the Philippine Stock Exchange, lost 50 points, or 0.8 percent, to close at 6,156.11 as four of the six subsectors declined.
The broader all-share index also gave back 19 points, or 0.6 percent, to settle at 3,257.83, on a value turnover of P4.5 billion. Losers outnumbered gainers, 114 to 61, while 37 issues were unchanged.
Four of the 10 most active stocks ended in the green, led by International Container Terminal Services Inc. which climbed 5.8 percent to P172.00 and Semirara Mining and Power Corp. which rose 4.3 percent to P35.35.
The peso also depreciated to 58.80 against the US dollar Thursday, from Wednesday’s 58.47 following the Fed’s announcement. The Bangko Sentral ng Pilipinas said it would match the Fed’s 75-basis-point adjustment in its own overnight borrowing rate.
ADVERTISEMENT
Asian and European markets also sank Thursday. Equities have rallied for more than a week on speculation the US central bank would join others in tamping down its monetary-tightening campaign as the economy showed signs of slowing.
The Fed bank unveiled a fourth straight 75 basis-point increase—the sixth hike this year—and opened the door to a smaller increase at future meetings, giving a boost to Wall Street.
But Powell soon after sent traders scattering when he told a news conference that while it would be appropriate to lessen the size of the hikes, “incoming data since our last meeting suggests that ultimate level of interest rates will be higher than previously expected”.
He added that “we still have some ways” until borrowing costs were at the necessary level and that it “is very premature to be thinking about pausing”.
And while there is a building fear that the increasingly tight monetary conditions will send the world’s top economy into a recession, the Fed boss said it would take time for the effects of the measures to kick in.
“The historical record cautions strongly against prematurely loosening policy,” he warned. “We will stay the course, until the job is done.”
Investors now expect rates to top out at more than five percent, compared with four percent currently.
The comments hammered the narrative that had supported stocks, sending Wall Street’s three main indexes tanking – led by rate-sensitive tech giants—and pushing the dollar up against its peers.
“Every time the market gets a little bit of dovish hope, it gets smacked on the nose with a rolled-up newspaper,” Scott Rundell of Mutual Ltd said. “There’s a lot of volatility still ahead.”
Hong Kong led the losses as the city’s central bank hiked rates in line with the Fed, owing to their policy link via the dollar peg.
Traders gave back a chunk of the previous two days’ gains, which came on the back of speculation China was planning to roll back some of its painful zero-Covid policies. Adding to the selling was confirmation from Beijing’s health authority that it intended to stick to the strategy.
Please enable JavaScript to view the comments powered by Disqus.",https://manilastandard.net/business/314275184/stocks-and-peso-retreat-on-us-fed-interest-hike.html
2,Fed expected to raise interest rates another .75% to fight inflation,2022-11-02T15:48:00Z,"The Federal Reserve, in an effort to end persistent U.S. inflation, is expected to raise interest rates Wednesday by another 0.75 percentage points, or 75 basis points.","Chairman of the Federal Reserve Jerome Powell (R) at the IMF Headquarters in Washington, D.C., on October 14. The Fed is expected to raise interest rates another 0.75 percentage points Wednesday in a continuing battle to lower U.S. inflation. Photo by Bonnie Cash/UPI | License Photo
Nov. 2 (UPI) -- The Federal Reserve, in an effort to end persistent U.S. inflation, is expected to raise interest rates Wednesday by another 0.75 percentage points, or 75 basis points. ""Interest rates have risen at a whiplash-inducing speed, and we're not done yet,"" said Greg McBride, chief financial analyst at Bankrate. ""It's going to take some time for inflation to come down from these lofty levels, even once we do start to see some improvement."" Advertisement
Federal Reserve Chairman Jerome Powell will attend a press briefing Wednesday at 2:30 p.m. EDT to discuss the rate hikes and continuing efforts to lower inflation. Wednesday's expected hike would be the fourth consecutive 75-basis-point hike this year and would bring the federal funds rate to the range of 3.74% to 4%, up from zero to 0.25% in March.
Markets are bracing for the rate hike, and according to CNBC, the Fed is expected to signal that it could begin decreasing the size of the interest rate increases in December and end them at 5% in March.
The most recent interest rate hike by the Fed was in September. Powell said then that the central bank was resolved to restore price stability, which is ""the bedrock of our economy.""
Advertisement
A Bureau of Economic Analysis report released last week showed inflation continuing at a high rate in September, with the personal consumption expenditures index rising 6.2% from a year ago.
""The market is very fixated on the fact there's going to be 75 [basis points] in November, 50 in December, 25 on Feb. 1 and then probably another 25 in March,"" said Julian Emanuel, head of equity, derivatives and quantitative strategy at Evercore ISI. ""So in reality, the market already thinks this is happening, and from my point of view, there's no way the outcome of his press conference is going to be more dovish than that.""
U.S. stocks opened lower Wednesday in anticipation of the Fed interest rate hike announcement.
Newly constructed home sales plunged by 10.9% in September in response to the rising mortgage rates and were down 17.6% compared to a year ago.",https://www.upi.com/Top_News/US/2022/11/02/powell-fed-interest-rate-hike/8891667400503/
3,How steep fed rate hikes affect your finances,2022-11-02T15:35:01Z,"NEW YORK (AP) — Mortgage rates continue to jump, home sales slump and credit cards and auto loans increase. Savings rates are slightly juicier, though. As the Federal Reserve steadily increases interest rates , many economists say they fear that a recession remains inevitable in the coming months — and with it, job losses that could cause hardship for households already hurt worst by inflation .","A help wanted sign in a storefront, Tuesday, Nov. 1, 2022, in Bedford, N.Y. The Federal Reserve may reach a turning point this week as it announces what's expected to be another substantial three-quarter-point hike in its key interest rate. The Fed's hikes have already led to much costlier borrowing rates, ranging from mortgages to auto and business loans. (AP Photo/Julia Nikhinson)
A help wanted sign in a storefront, Tuesday, Nov. 1, 2022, in Bedford, N.Y. The Federal Reserve may reach a turning point this week as it announces what's expected to be another substantial three-quarter-point hike in its key interest rate. The Fed's hikes have already led to much costlier borrowing rates, ranging from mortgages to auto and business loans. (AP Photo/Julia Nikhinson)
NEW YORK (AP) — Mortgage rates continue to jump, home sales slump and credit cards and auto loans increase. Savings rates are slightly juicier, though.
As the Federal Reserve steadily increases interest rates , many economists say they fear that a recession remains inevitable in the coming months — and with it, job losses that could cause hardship for households already hurt worst by inflation .
On Wednesday afternoon, the Federal Reserve is expected to raise its key short-term rate by three-quarters of a point for a fourth straight time, even as its previous rate increases are being felt by households at all income levels . This would be the sixth rate raise in a row, total.
The Fed’s latest move would raise its benchmark rate to a range of 3.75% to 4%, the highest level in 14 years. Its steady rate increases have already made it increasingly costly for consumers and businesses to borrow — for homes, autos and other purchases. And more hikes are almost surely coming. Fed officials are expected to signal Wednesday that their benchmark rate could reach as high as 4.6% by early next year.
ADVERTISEMENT
Here’s what to know:
HOW DOES RAISING INTEREST RATES REDUCE INFLATION?
If one definition of inflation is “too much money chasing too few goods,” then by making it more expensive to borrow money, the Fed hopes to reduce the amount of money in circulation, eventually lowering prices.
WHICH CONSUMERS ARE MOST AFFECTED?
Anyone borrowing money to make a large purchase, such as a home, car, or large appliance, will take a hit, according to Scott Hoyt, an analyst with Moody’s Analytics.
“The new rate pretty dramatically increases your monthly payments and your cost,” he said. “It also affects consumers who have a lot of credit card debt — that will hit right away.”
That said, Hoyt noted that household debt payments, as a proportion of income, remain relatively low, though they have risen lately. So even as borrowing rates steadily rise, many households might not feel a much heavier debt burden immediately.
“I’m not sure interest rates are top of mind for most consumers right now,” Hoyt said. “They seem more worried about groceries and what’s going on at the gas pump . Rates can be something tricky for consumers to wrap their minds around.”
ADVERTISEMENT
HOW WILL THIS AFFECT CREDIT CARD RATES?
Even before the Fed’s latest decision, credit card borrowing rates have reached their highest level since 1996, according to Bankrate.com, and these will likely continue to rise.
And with inflation raging, there are signs that Americans are increasingly relying on credit cards to help maintain their spending. Total credit card balances have topped $900 billion, according to the Federal Reserve, a record high, though that amount isn’t adjusted for inflation.
John Leer, chief economist at Morning Consult, a survey research firm, said its polling suggests that more Americans are spending down the savings they accumulated during the pandemic and are using credit instead. Eventually, rising rates could make it harder for those households to pay off their debts.
ADVERTISEMENT
Those who don’t qualify for low-rate credit cards because of weak credit scores are already paying significantly higher interest on their balances, and they’ll continue to.
As rates have risen, zero percent loans marketed as “Buy Now, Pay Later” have also become popular with consumers. Yet longer-term loans of more than four payments that these companies offer are subject to the same increased borrowing rates as credit cards.
For people who have home equity lines of credit or other variable-interest debt, rates will increase by roughly the same amount as the Fed hike, usually within one or two billing cycles. That’s because those rates are based in part on banks’ prime rate, which follows the Fed’s.
WHAT IF I WANT TO BUY A CAR?
Since the Federal Reserve began increasing rates in March, the average new vehicle loan has gone up nearly 2 percentage points, from 4.5% to 6.3% in October, according to the Edmunds.com auto site. Used vehicle loans are up 1.5% to 9.6%. For both new and used, loan lengths have gotten slightly longer to just over 70 months on average.
ADVERTISEMENT
Key, though, is the monthly payment, on which most people base their automobile purchases. Edmunds says that since March it’s up $46 to $703 for new vehicles. The payment is up $21 per month for used vehicles to $564.
Edmunds Director of Insights Ivan Drury says the increased payments probably won’t make much of a difference in buying habits, but they’re hitting totals that could stop people from buying. “Now that we’re past $700 per month (on new vehicles) people will drop out of the market,” he said.
HOW ARE SAVERS AFFECTED?
The rising returns on high-yield savings accounts and certificates of deposit (CDs) have put them at levels not seen since 2009, which means households may want to boost savings wherever possible. You can also now earn more on bonds and other fixed-income investments.
Though savings, CDs, and money market accounts don’t typically track the Fed’s changes, online banks and others that offer high-yield savings accounts can be exceptions. These institutions typically compete aggressively for depositors. (The catch: They sometimes require significantly high deposits.)
ADVERTISEMENT
In general, banks tend to capitalize on a higher-rate environment to boost their profits by imposing higher rates on borrowers, without necessarily offering juicer rates to savers.
WILL THIS AFFECT RENTS? HOME OWNERSHIP?
Last week, the average fixed mortgage rate topped 7% , its highest point in 14 years, meaning that rates on home loans are about twice as expensive as they were a year ago.
Mortgage rates don’t always move perfectly in tandem with the Fed increase, instead tracking the expected yield on the 10-year Treasury note. The yield on the 10-year Treasury note has reached 4%, its highest level since 2011.
Sales of existing homes have declined for eight straight months as borrowing costs have become too high a hurdle for many Americans already paying more for food, gas and other necessities.
WILL IT BE EASIER TO FIND A HOUSE IF I’M STILL LOOKING TO BUY?
If you’re financially able to proceed with a home purchase, you’re likely to have more options than at any time in the past year.
HOW HAVE THE RATE HIKES INFLUENCED CRYPTO?
Cryptocurrencies like bitcoin have dropped in value since the Fed began raising rates. So have many previously high-valued technology stocks. Bitcoin has plunged from a peak of about $68,000 to under $20,000.
Higher rates mean that safe assets like Treasuries have become more attractive to investors because their yields have increased. That makes risky assets like technology stocks and cryptocurrencies less attractive, in turn.
Still, bitcoin continues to suffer from problems separate from economic policy. Two major crypto firms have failed, shaking the confidence of crypto investors.
WHAT’S PROMPTING THE RATE INCREASES?
The short answer: Inflation. Over the past year, inflation has clocked in at a painful 8.2%. So-called core prices, which exclude food and energy, also rose faster than expected.
Fed Chair Jerome Powell warned last month that, “our responsibility to deliver price stability is unconditional” — a remark widely interpreted to mean the Fed will fight inflation with rate increases even if it leads to deep job losses or a recession.
The goal is to slow consumer spending, thereby reducing demand for homes, cars and other goods and services, eventually cooling the economy and lowering prices.
Powell has acknowledged that aggressively raising interest rates would “bring some pain.”
WHAT ABOUT MY JOB?
Some economists argue that widespread layoffs will be necessary to slow rising prices. One argument is that a tight labor market is fueling wage growth and higher inflation. In August, the economy gained 315,000 jobs. There are roughly two job openings advertised for every unemployed worker.
“Job openings continue to exceed job hires, indicating employers are still struggling to fill vacancies,” said Odeta Kushi, an economist with First American.
WILL THIS AFFECT STUDENT LOANS?
Borrowers who take out new private student loans should prepare to pay more as as rates increase. The current range for federal loans is between about 5% and 7.5%.
That said, payments on federal student loans are suspended with zero interest until Dec. 31 as part of an emergency measure put in place early in the pandemic. President Joe Biden has also announced some loan forgiveness, of up to $10,000 for most borrowers, and up to $20,000 for Pell Grant recipients.
IS THERE A CHANCE THE RATE HIKES WILL BE REVERSED?
Stock prices rose in August based on hopes that the Fed would reverse course. But it looks increasingly unlikely that rates will come down anytime soon. Economists expect Fed officials to signal additional increases in 2023, possibly to nearly 5%.
WILL THERE BE A RECESSION?
Short-term rates at these levels will make a recession likelier by increasing the cost of mortgages, car loans, and business loans. While the Fed hopes that higher borrowing costs will slow growth by cooling the hot job market and capping wage growth, the risk is that the Fed could weaken the economy, causing a recession that would produce significant job losses.
___
AP Business Writers Christopher Rugaber in Washington, Tom Krisher in Detroit and Damian Troise and Ken Sweet in New York contributed to this report.
___
The Associated Press receives support from Charles Schwab Foundation for educational and explanatory reporting to improve financial literacy. The independent foundation is separate from Charles Schwab and Co. Inc. The AP is solely responsible for its journalism.",https://apnews.com/article/inflation-technology-business-economy-b31b8ef21d9445c68fd2134e2b53ed51
4,"Private sector added 239,000 jobs in October: ADP",2022-11-02T15:25:19Z,"US private payrolls increased more than expected in October, offering more evidence of labor market resilience and suggesting that the Federal Reserve could continue to aggressively raise interest rates for a while.","US private payrolls increased more than expected in October, offering more evidence of labor market resilience and suggesting that the Federal Reserve could continue to aggressively raise interest rates for a while.
The pick-up in private hiring shown in the ADP National Employment report on Wednesday was concentrated in the services sector, specifically the leisure and hospitality industry. But rapidly rising borrowing costs appeared to weigh on hiring in the goods-producing sector, with factories shedding jobs.
The report followed on the heels of government data on Tuesday showing an unexpected jump in job openings in September.
“A tight labor market and rising wages will complicate things for the Fed and the risk is the labor market could remain tight for quite some time,” said Jeffrey Roach, chief economist at LPL Financial in Charlotte, NC. Private employment increased by 239,000 jobs last month. Data for September was revised down to show 192,000 jobs created instead of 208,000 as previously reported. Economists polled by Reuters had forecast an increase of 195,000 private jobs.
The services sector added 247,000 jobs, with the leisure and hospitality industry accounting for 210,000 positions. Payrolls in the trade, transportation and utilities industry increased by 84,000 jobs.
But employment decreased in information, financial activities, professional business services as well as education and healthcare industries.
The goods providing sector shed 8,000 jobs as manufacturing lost 20,000 positions. But natural resources and mining added 11,000 jobs while construction payrolls rose by 1,000 positions.
“While we’re seeing early signs of Fed-driven demand destruction, it’s affecting only certain sectors of the labor market,” said Nela Richardson, ADP chief economist.
The report also showed wages for job stayers increased 7.7% in October, in line with recent months. Wage increases for job changers dipped 15.2% from 15.7% in September.
Solid job growth
The ADP report, jointly developed with the Stanford Digital Economy Lab, was published ahead of the Labor Department’s Bureau of Labor Statistics’ more comprehensive and closely watched employment report for October on Friday. Following recent changes, the jury is still out on whether it offers a reliable signal on the BLS data.
“The figures from recent months have not given us the sense that the ADP report will prove to be a reliable signal about the BLS data in real time,” said Daniel Silver, an economist at JPMorgan in New York. “Keeping all of that in mind, the October ADP report looks fairly consistent with expectations for Friday’s BLS report, with its headline pointing to October being another strong month for job growth.”
According to a Reuters survey of economists, private payrolls likely rose by 200,000 jobs last month after rising by 288,000 in September. With no job gains expected in the government sector, overall nonfarm payrolls are also forecast to have increased by 200,000. The economy created 263,000 jobs in September.
Though the Fed’s stiff rate hikes are cooling demand, employers continue to seek workers. There were 10.7 million job openings at the end of September, with roughly 1.9 openings for every unemployed person.",https://nypost.com/2022/11/02/private-sector-added-239000-jobs-in-october-adp/
5,"GLOBAL MARKETS-Stocks fall, dollar eases broadly as investors await Fed",2022-11-02T15:18:30Z,Global stock indexes fell and the dollar was slightly lower against other major currencies on Wednesday ahead of what is expected to be another aggressive interest rate hike from the U.S. Federal Reserve later in the day.,"Global stock indexes fell and the dollar was slightly lower against other major currencies on Wednesday ahead of what is expected to be another aggressive interest rate hike from the U.S. Federal Reserve later in the day. U.S. Treasury yields were little changed.
The U.S. central bank is expected to announce a fourth three-quarters of a percentage point increase, part of its effort to bring down inflation. The policy statement from the bank's Federal Open Market Committee (FOMC) is due at 2 p.m. EDT (1800 GMT). The Fed has raised its benchmark overnight interest rate from near zero in March to the current range of 3.00% to 3.25%.
The key question for some market participants is whether the Fed will also signal it could slow additional rate hikes, in a so-called dovish pivot. Analysts said uncertainty over how economic data would pan out meant a dovish pivot could still be some way off.
Data on Tuesday showed U.S. private payrolls increased more than expected in October. It followed a report on Tuesday that showed a jump in U.S. monthly job openings, also supporting the case for the Fed to remain hawkish. ""The typical calm before the FOMC storm is what we're seeing this morning, across all asset classes really,"" said Michael Brown, head of market intelligence at payments firm Caxton in London. In currencies, the euro was 0.11% higher against the dollar at $0.9885, while against the Japanese yen, the dollar fell 0.8% to 147.03 yen.
A Reuters poll found currency strategists thought the dollar's retreat was temporary. The Dow Jones Industrial Average fell 93.27 points, or 0.29%, to 32,559.93, the S&P 500 lost 17.14 points, or 0.44%, to 3,838.96 and the Nasdaq Composite dropped 71.06 points, or 0.65%, to 10,819.79.
The pan-European STOXX 600 index lost 0.10% and MSCI's gauge of stocks across the globe shed 0.21%. Treasury yields were little changed in the hours before the Fed news.
The yield on benchmark 10-year Treasury notes was above 4%, while two-year yields, which typically moves in step with interest rate expectations, was above 4.5%. U.S. crude recently rose 0.44% to $88.76 per barrel and Brent was at $95.03, up 0.4% on the day.
Earlier, upbeat remarks by Chinese regulators about policy support and rising expectations among investors about easing of strict COVID-19 measures boosted sentiment in its market. Bank of Japan Governor Haruhiko Kuroda said on Wednesday a tweak to the central bank's yield curve control policy, which has contributed to the weakness in the yen, could become a future option.
(Additional reporting by Saqib Iqbal Ahmed in New York and Dhara Ranasinghe in London; Editing by Kim Coghill, Mark Potter and Alex Richardson)
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/2236176-global-markets-stocks-fall-dollar-eases-broadly-as-investors-await-fed
6,"Britishvolt secures funding, eyes turn to US Federal Reserve, and the rise of sustainable aviation fuel",2022-11-02T14:43:00Z,The electric vehicle battery start-up Britishvolt secures extra funding to help avoid the immediate threat of administration - Ian King speaks to the firm's chief executive Graham Hoare.,"The electric vehicle battery start-up Britishvolt secures extra funding to help avoid the immediate threat of administration - Ian King speaks to the firm's chief executive Graham Hoare.
All eyes are on the US Federal Reserve as the world's biggest central bank prepares to raise interest rates again.
Plus, the owner of British Airways is looking to agricultural and food waste to make new jet fuel. Ian speaks to Sarah Ellerby, the chief executive of Nova Pangaea Technologies, which is powering the move.
:: Listen and subscribe to The Ian King Business Podcast here.",https://news.sky.com/story/britishvolt-secures-funding-eyes-turn-to-us-federal-reserve-and-the-rise-of-sustainable-aviation-fuel-12736401
7,These stocks could rally if the Fed indicates it will slow the pace of rate hikes,2022-11-02T14:19:41Z,"To see what names may rally if the Federal Reserve indicates a potential step down in hikes, CNBC Pro looked at the biggest gainers from July's Fed day.","Based on a hint we got earlier this year, there are certain names that could rally if the Federal Reserve indicates Wednesday it may slow the pace of tightening. The central bank is expected to hike interest rates by three-quarters of a percentage point on Wednesday in an effort to tame inflation. It's what Chair Jerome Powell indicates about future rate hikes that the market will be watching. Investors have been hoping for a pivot by the Fed and will be looking to see if Powell indicates a step down in the pace of rate increases going forward. The last time investors thought the central bank would slow things down was on July 27, when Powell left the door open about the size of the Fed's move in September. The market rallied that day, with the Dow Jones Industrial Average jumping more than 400 points and the S & P 500 gaining 2.62%. ""As the stance of monetary policy tightens further, it likely will become appropriate to slow the pace of increases while we assess how our cumulative policy adjustments are affecting the economy and inflation,"" Powell said at the time. It turned out the Fed didn't slow the pace of increases and instead hiked rates another 75 basis points in September. But that day gave us a window into investors' thinking. To see what names may rally on Wednesday if the Fed indicates a potential step down, CNBC Pro looked at the biggest gainers that July day. Here are the biggest gainers on July 27, not including those that moved higher on specific company news. They include names in technology, consumer services, consumer cyclicals and industrials. They are also risky, high-beta names that would benefit if the central bank doesn't push the economy into a recession.",https://www.cnbc.com/2022/11/02/these-stocks-could-rally-if-the-fed-indicates-it-will-slow-the-pace-of-rate-hikes.html
8,Wall St slips as investors await Fed rate decision,2022-11-02T14:13:18Z,"Wall Street's main indexes fell on Wednesday after data showed private payrolls rose more than expected in October, adding to worries that the U.S. Federal Reserve will not have enough reason to tone down its aggressive rate hike policy.","Summary
Summary Companies Fed rate decision due at 2 p.m. ET
U.S. private payrolls rise more than expected
Airbnb, Estee Lauder down on bleak forecasts
Indexes down: Dow 0.43%, S&P 0.62%, Nasdaq 0.69%
Nov 2 (Reuters) - Wall Street's main indexes fell on Wednesday after data showed private payrolls rose more than expected in October, adding to worries that the U.S. Federal Reserve will not have enough reason to tone down its aggressive rate hike policy.
With markets already expecting another 75-basis point rate hike later in the day, investors are keenly waiting for any hints from the central bank on smaller increases in December.
However, U.S. private payrolls increased more than expected in October, the ADP National Employment report showed, offering further evidence that the Fed's rapid rate hikes have yet to significantly slow economic growth.
The report showed private payrolls rose by 239,000 jobs last month. Economists polled by Reuters had expected an increase of 195,000 jobs.
It follows a survey on Tuesday that showed a jump in U.S. monthly job openings, which pointed to strong labor demand and doused hopes of a change in the central bank's aggressive policy approach, which helped drive a strong rally for stocks in October.
Still, traders are split on the odds of a 50 bps or 75 bps rate hike in December, according to CME Group's Fedwatch tool.
The Fed's interest rate decision is due at 2 p.m. ET (1800 GMT), but focus will be on commentary from Fed Chair Jerome Powell later.
""The Fed has said they're going to be data dependent and that is not good because the inflation numbers are still high and unemployment is low,"" said Fall Ainina, director of research at James Investments.
""The numbers are still not there for the Fed to really pivot.""
The non-farm payrolls report due on Friday will offer further clues on the outlook for interest rates.
Advanced Micro Devices Inc (AMD.O) rose 3.5% after it forecast some strength in its data center business, while Airbnb Inc tumbled 8.4% on a bleak holiday-quarter revenue forecast. read more read more
At 10:21 a.m. ET, the Dow Jones Industrial Average (.DJI) was down 140.27 points, or 0.43%, at 32,512.93, the S&P 500 (.SPX) was down 24.00 points, or 0.62%, at 3,832.10, and the Nasdaq Composite (.IXIC) was down 74.98 points, or 0.69%, at 10,815.87.
Among other stocks, CVS Health Corp (CVS.N) advanced 4.2% after raising its annual profit forecast, while Estee Lauder (EL.N) cut its full-year sales outlook, sending the cosmetics maker's shares down 7%. read more read more
Tinder-owner Match Group (MTCH.O) rose 6.7% after reporting better-than-expected third-quarter revenue.
Declining issues outnumbered advancers for a 2.86-to-1 ratio on the NYSE and a 1.94-to-1 ratio on the Nasdaq.
The S&P index recorded four new 52-week highs and nine new lows, while the Nasdaq recorded 37 new highs and 84 new lows.
Reporting by Shubham Batra and Amruta Khandekar in Bengaluru; Editing by Sriraj Kalluvila and Shounak Dasgupta
Our Standards: The Thomson Reuters Trust Principles.",https://www.reuters.com/markets/europe/futures-edge-higher-investors-await-fed-decision-2022-11-02/
9,"Asia shares slip, Fed flags higher rates for longer",2022-11-02T14:13:18Z,"Asian share markets slid on Thursday after the U.S. Federal Reserve laid the groundwork for a protracted tightening campaign that torpedoed market hopes for a pause, sank bonds and lifted the dollar.","Summary https://tmsnrt.rs/2zpUAr4
S&P 500 futures down 0.3%, Nikkei futures slip
Fed's Powell says nowhere nearing pausing on hikes
Dollar rebounds with Treasury yields
SYDNEY, Nov 3 (Reuters) - Asian share markets slid on Thursday after the U.S. Federal Reserve laid the groundwork for a protracted tightening campaign that torpedoed market hopes for a pause, sank bonds and lifted the dollar.
Investors were initially cheered that the Fed opened the door to a slowdown in the pace of hikes after raising interest rates 75 basis points to 3.75-4.0%, by noting that policy acted with a lag.
But Chair Jerome Powell soured the mood by saying it was ""very premature"" to think about pausing and that the peak for rates would likely be higher than previously expected.
""The Fed is now more comfortable with taking smaller rate increases for a longer period than delivering larger increases now,"" said Brian Daingerfield, an analyst at NatWest Markets.
""The tightening cycle is officially now a marathon, not a sprint.""
Futures were now split on whether the Fed would move by 50 or 75 basis points in December, and nudged up the top for rates to 5.0-5.25% likely by May next year. They also imply little chance of a rate cut until December 2023.
""Higher for longer"" was not what the equity markets wanted to hear and Wall Street fell sharply after Powell's comments. Early Thursday, S&P 500 futures were off another 0.3%, while Nasdaq futures fell 0.2%.
MSCI's broadest index of Asia-Pacific shares outside Japan (.MIAPJ0000PUS) shed 0.9%, with South Korea (.KS11) down 1.5%.
Japan's Nikkei (.N225) was closed for a holiday, but futures were trading around 350 points below Wednesday's cash close.
Two-year Treasury yields popped up to 4.63% as the curve bear flattened, with the spread to 10-year notes near its most inverted since the turn of the century.
Attention now turns to the U.S. ISM survey of services later Thursday and Friday's payrolls report where any upside surprise will likely reinforce the Fed's hawkish outlook.
BoE TAKES THE STAGE
Also taking centre stage will be the Bank of England where the market is fully priced for a rate hike of 75 basis points to its highest since late 2008 at 3.0%.
""There will be interest in the BoE's new CPI and GDP forecasts, with the latter likely to show a deeper and more protracted recession in 2023 and 2024,"" said Ray Attrill head of FX strategy at NAB.
A gloomy outlook could put more pressure on the pound, which was pinned at $1.1374 after retreating from a top of $1.1564 overnight.
The U.S. dollar was broadly bid on Powell's hawkish take, leaving the dollar index at 112.190 after an overnight bounce from a 110.400 low.
The euro was flat at $0.9810 , having toppled from a high of $0.9976 overnight, while the dollar climbed to 147.87 yen from a trough of 145.68.
The bounce in the dollar and yields was a drag for gold, which was stuck at $1,633 an ounce after being as high as $1,669 at one stage overnight.
Oil prices also disliked the dollar rally with Brent down 88 cents at $95.28 a barrel, while U.S. crude fell $1.02 to $88.98.
In good news for bread lovers, wheat futures plummeted overnight after Russia said it would resume its participation in a deal to export grain from war-torn Ukraine.
Reporting by Wayne Cole; Editing by Lincoln Feast
Our Standards: The Thomson Reuters Trust Principles.",https://www.reuters.com/markets/europe/global-markets-wrapup-1-pix-2022-11-03/
